start,steps_to_1,maximum,parity_word,parity_length,odd_count,even_count,odd_transition_count,odd_ratio,zero_run_count,max_zero_run,mean_zero_run,first_16_bits,last_16_bits
825,134,9232,100101001001010010001000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,48,5,1.7917,1001010010010100,1010100000100001
826,90,9232,0100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,91,32,59,31,0.3516483516483517,32,5,1.8438,0100010100101010,1010100000100001
827,41,4192,101001010000010100001000010101001000100001,42,13,29,12,0.30952380952380953,12,5,2.4167,1010010100000101,0101001000100001
828,90,9232,0010101010001010100100010101001010010101010101000101010100001001001000010001010100000100001,91,32,59,31,0.3516483516483517,32,5,1.8438,0010101010001010,1010100000100001
829,90,9232,1000101010001010100100010101001010010101010101000101010100001001001000010001010100000100001,91,32,59,31,0.3516483516483517,31,5,1.9032,1000101010001010,1010100000100001
830,134,9232,010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,49,5,1.7551,0101010101001010,1010100000100001
831,134,18952,101010101010001001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,48,5,1.7917,1010101010100010,1010100000100001
832,15,832,0000001000100001,16,3,13,2,0.1875,3,6,4.3333,0000001000100001,0000001000100001
833,28,2500,10010010000000101001000100001,29,8,21,7,0.27586206896551724,7,7,3.0000,1001001000000010,0101001000100001
834,134,9232,010010010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,49,5,1.7551,0100100101001001,1010100000100001
835,134,9232,101000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,48,5,1.7917,1010000101001001,1010100000100001
836,41,836,001001000101001010000101000101001000100001,42,13,29,12,0.30952380952380953,13,4,2.2308,0010010001010010,0101001000100001
837,41,2512,100001000101001010000101000101001000100001,42,13,29,12,0.30952380952380953,12,4,2.4167,1000010001010010,0101001000100001
838,41,1888,010100000101001010000101000101001000100001,42,13,29,12,0.30952380952380953,13,5,2.2308,0101000001010010,0101001000100001
839,85,8080,10101001001010100101000010010100101001001001010101000000101001001000010101001000100001,86,30,56,29,0.3488372093023256,29,6,1.9310,1010100100101010,0101001000100001
840,41,840,000100101010100010000101000101001000100001,42,13,29,12,0.30952380952380953,13,4,2.2308,0001001010101000,0101001000100001
841,41,4264,100101010001000000100101000101001000100001,42,13,29,12,0.30952380952380953,12,6,2.4167,1001010100010000,0101001000100001
842,41,1264,010000101010100010000101000101001000100001,42,13,29,12,0.30952380952380953,13,4,2.2308,0100001010101000,0101001000100001
843,41,3796,101001000001001010000101000101001000100001,42,13,29,12,0.30952380952380953,12,5,2.4167,1010010000010010,0101001000100001
844,41,952,001010001010100010000101000101001000100001,42,13,29,12,0.30952380952380953,13,4,2.2308,0010100010101000,0101001000100001
845,41,2536,100010001010100010000101000101001000100001,42,13,29,12,0.30952380952380953,12,4,2.4167,1000100010101000,0101001000100001
846,33,3220,0101010010100100001010100000000001,34,10,24,9,0.29411764705882354,10,10,2.4000,0101010010100100,1010100000000001
847,33,8584,1010101000100100001010100000000001,34,10,24,9,0.29411764705882354,9,10,2.6667,1010101000100100,1010100000000001
848,15,848,0000100000100001,16,3,13,2,0.1875,3,5,4.3333,0000100000100001,0000100000100001
849,59,9232,100100010101010010101010100001001001000010001010100000100001,60,20,40,19,0.3333333333333333,19,5,2.1053,1001000101010100,1010100000100001
850,59,9232,010010101010101000101010100001001001000010001010100000100001,60,20,40,19,0.3333333333333333,20,5,2.0000,0100101010101010,1010100000100001
851,59,9232,101000101010101000101010100001001001000010001010100000100001,60,20,40,19,0.3333333333333333,19,5,2.1053,1010001010101010,1010100000100001
852,15,852,0010000000100001,16,3,13,2,0.1875,3,7,4.3333,0010000000100001,0010000000100001
853,15,2560,1000000000100001,16,3,13,2,0.1875,2,9,6.5000,1000000000100001,1000000000100001
854,54,2752,0101001001001010101000000101001001000010101001000100001,55,18,37,17,0.32727272727272727,18,6,2.0556,0101001001001010,0101001000100001
855,54,5776,1010100001001010101000000101001001000010101001000100001,55,18,37,17,0.32727272727272727,17,6,2.1765,1010100001001010,0101001000100001
856,103,9232,00010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,104,37,67,36,0.3557692307692308,37,5,1.8108,0001010010010100,1010100000100001
857,28,2896,10010100001000001001000100001,29,8,21,7,0.27586206896551724,7,5,3.0000,1001010000100000,0001001000100001
858,103,9232,01000100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,104,37,67,36,0.3557692307692308,37,5,1.8108,0100010010010100,1010100000100001
859,147,9232,1010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,148,54,94,53,0.36486486486486486,53,6,1.7736,1010010101001001,1010100000100001
860,103,9232,00101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,104,37,67,36,0.3557692307692308,37,5,1.8108,0010101000010100,1010100000100001
861,103,9232,10001010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,104,37,67,36,0.3557692307692308,36,5,1.8611,1000101000010100,1010100000100001
862,41,4372,010101010010000100010001000101001000100001,42,13,29,12,0.30952380952380953,13,4,2.2308,0101010100100001,0101001000100001
863,41,13120,101010101000000100010001000101001000100001,42,13,29,12,0.30952380952380953,12,6,2.4167,1010101010000001,0101001000100001
864,116,9232,000001010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,42,5,1.7857,0000010100101010,1010100000100001
865,147,9232,1001001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,148,54,94,53,0.36486486486486486,53,6,1.7736,1001001010100101,1010100000100001
866,28,1300,01001000010001010100000100001,29,8,21,7,0.27586206896551724,8,5,2.6250,0100100001000101,1010100000100001
867,28,3904,10100000010001010100000100001,29,8,21,7,0.27586206896551724,7,6,3.0000,1010000001000101,1010100000100001
868,28,868,00100101000001010100000100001,29,8,21,7,0.27586206896551724,8,5,2.6250,0010010100000101,1010100000100001
869,28,2608,10000101000001010100000100001,29,8,21,7,0.27586206896551724,7,5,3.0000,1000010100000101,1010100000100001
870,28,1960,01010001000001010100000100001,29,8,21,7,0.27586206896551724,8,5,2.6250,0101000100000101,1010100000100001
871,178,190996,10101001010101010100101010101010010000100101001010000100010001010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,179,66,113,65,0.3687150837988827,65,5,1.7385,1010100101010101,1010100000100001
872,116,9232,000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,42,5,1.7857,0001000100101010,1010100000100001
873,147,9232,1001010101000010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,148,54,94,53,0.36486486486486486,53,5,1.7736,1001010101000010,1010100000100001
874,116,9232,010000010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,42,5,1.7857,0100000100101010,1010100000100001
875,28,3940,10100100101000000001000100001,29,8,21,7,0.27586206896551724,7,8,3.0000,1010010010100000,0000001000100001
876,54,1672,0010100101010001001000101001010000101000101001000100001,55,18,37,17,0.32727272727272727,18,4,2.0556,0010100101010001,0101001000100001
877,54,2632,1000100101010001001000101001010000101000101001000100001,55,18,37,17,0.32727272727272727,17,4,2.1765,1000100101010001,0101001000100001
878,54,2968,0101010001010001001000101001010000101000101001000100001,55,18,37,17,0.32727272727272727,18,4,2.0556,0101010001010001,0101001000100001
879,147,10024,1010101001010001000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,148,54,94,53,0.36486486486486486,53,5,1.7736,1010101001010001,1010100000100001
880,116,9232,000010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,42,5,1.7857,0000101010001010,1010100000100001
881,116,9232,100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,41,6,1.8293,1001000000101010,1010100000100001
882,28,1492,01001010010000010100000100001,29,8,21,7,0.27586206896551724,8,5,2.6250,0100101001000001,0010100000100001
883,28,3976,10100010010000010100000100001,29,8,21,7,0.27586206896551724,7,5,3.0000,1010001001000001,0010100000100001
884,116,9232,001000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,42,5,1.7857,0010001010001010,1010100000100001
885,116,9232,100000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,41,5,1.8293,1000001010001010,1010100000100001
886,54,2248,0101001010001001010001010100010000101000101001000100001,55,18,37,17,0.32727272727272727,18,4,2.0556,0101001010001001,0101001000100001
887,54,5992,1010100010001001010001010100010000101000101001000100001,55,18,37,17,0.32727272727272727,17,4,2.1765,1010100010001001,0101001000100001
888,72,9232,0001010101001010010101010101000101010100001001001000010001010100000100001,73,25,48,24,0.3424657534246575,25,5,1.9200,0001010101001010,1010100000100001
889,147,21688,1001010010101010010101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,148,54,94,53,0.36486486486486486,53,7,1.7736,1001010010101010,1010100000100001
890,72,9232,0100010101001010010101010101000101010100001001001000010001010100000100001,73,25,48,24,0.3424657534246575,25,5,1.9200,0100010101001010,1010100000100001
891,46,8584,10100101001001010101000100100001010100000000001,47,15,32,14,0.3191489361702128,14,10,2.2857,1010010100100101,1010100000000001
892,72,9232,0010101010100010010101010101000101010100001001001000010001010100000100001,73,25,48,24,0.3424657534246575,25,5,1.9200,0010101010100010,1010100000100001
893,72,9232,1000101010100010010101010101000101010100001001001000010001010100000100001,73,25,48,24,0.3424657534246575,24,5,2.0000,1000101010100010,1010100000100001
894,98,39364,010101010101001010100010010101010001000101010101010101001001000000010001001001000010101001000100001,99,35,64,34,0.35353535353535354,35,7,1.8286,0101010101010010,0101001000100001
895,98,39364,101010101010100010100010010101010001000101010101010101001001000000010001001001000010101001000100001,99,35,64,34,0.35353535353535354,34,7,1.8824,1010101010101000,0101001000100001
896,23,896,000000010101001000100001,24,6,18,5,0.25,6,7,3.0000,0000000101010010,0101001000100001
897,67,2752,10010010010100101001001001010101000000101001001000010101001000100001,68,23,45,22,0.3382352941176471,22,6,2.0455,1001001001010010,0101001000100001
898,116,9232,010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,42,5,1.7857,0100100100010101,1010100000100001
899,116,9232,101000010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,41,5,1.8293,1010000100010101,1010100000100001
900,54,4372,0010010010101010101010010000100010001000101001000100001,55,18,37,17,0.32727272727272727,18,4,2.0556,0010010010101010,0101001000100001
901,54,4372,1000010010101010101010010000100010001000101001000100001,55,18,37,17,0.32727272727272727,17,4,2.1765,1000010010101010,0101001000100001
902,54,4372,0101000010101010101010010000100010001000101001000100001,55,18,37,17,0.32727272727272727,18,4,2.0556,0101000010101010,0101001000100001
903,116,9232,101010010000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,41,5,1.8293,1010100100000101,1010100000100001
904,15,904,0001001000000001,16,3,13,2,0.1875,3,8,4.3333,0001001000000001,0001001000000001
905,67,5812,10010101001010010100100010010010100010001001001000010101001000100001,68,23,45,22,0.3382352941176471,22,4,2.0455,1001010100101001,0101001000100001
906,15,1360,0100001000000001,16,3,13,2,0.1875,3,8,4.3333,0100001000000001,0100001000000001
907,54,13120,1010010001010101010101000000100010001000101001000100001,55,18,37,17,0.32727272727272727,17,6,2.1765,1010010001010101,0101001000100001
908,15,1024,0010100000000001,16,3,13,2,0.1875,3,10,4.3333,0010100000000001,0010100000000001
909,15,2728,1000100000000001,16,3,13,2,0.1875,2,10,6.5000,1000100000000001,1000100000000001
910,41,3076,010101001001001001000010001010100000100001,42,13,29,12,0.30952380952380953,13,5,2.2308,0101010010010010,1010100000100001
911,41,9232,101010100001001001000010001010100000100001,42,13,29,12,0.30952380952380953,12,5,2.4167,1010101000010010,1010100000100001
912,36,912,0000100101001001000010101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0000100101001001,0101001000100001
913,129,9232,1001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,5,1.8043,1001000100100100,1010100000100001
914,129,9232,0100101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,47,5,1.7660,0100101010000100,1010100000100001
915,129,9232,1010001010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,5,1.8043,1010001010000100,1010100000100001
916,36,916,0010000101001001000010101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0010000101001001,0101001000100001
917,36,2752,1000000101001001000010101001000100001,37,11,26,10,0.2972972972972973,10,6,2.6000,1000000101001001,0101001000100001
918,129,9232,0101001000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,47,5,1.7660,0101001000010010,1010100000100001
919,129,9232,1010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,6,1.8043,1010100000010010,1010100000100001
920,36,920,0001010001001001000010101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0001010001001001,0101001000100001
921,129,9232,1001010001000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,5,1.8043,1001010001000010,1010100000100001
922,36,1384,0100010001001001000010101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0100010001001001,0101001000100001
923,67,10528,10100101010100000100101010001001000101001010000101000101001000100001,68,23,45,22,0.3382352941176471,22,5,2.0455,1010010101010000,0101001000100001
924,129,9232,0010101001010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,47,6,1.7660,0010101001010100,1010100000100001
925,129,9232,1000101001010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,6,1.8043,1000101001010100,1010100000100001
926,129,9232,0101010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,47,6,1.7660,0101010100010100,1010100000100001
927,116,15856,101010101001010000101010101000101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,117,42,75,41,0.358974358974359,41,5,1.8293,1010101010010100,1010100000100001
928,23,928,000001000101001000100001,24,6,18,5,0.25,6,5,3.0000,0000010001010010,0101001000100001
929,129,9232,1001001010010001000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,5,1.8043,1001001010010001,1010100000100001
930,36,1396,0100100010100001000010101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0100100010100001,0101001000100001
931,36,4192,1010000010100001000010101001000100001,37,11,26,10,0.2972972972972973,10,5,2.6000,1010000010100001,0101001000100001
932,85,9232,00100101010100100010101001010010101010101000101010100001001001000010001010100000100001,86,30,56,29,0.3488372093023256,30,5,1.8667,0010010101010010,1010100000100001
933,85,9232,10000101010100100010101001010010101010101000101010100001001001000010001010100000100001,86,30,56,29,0.3488372093023256,29,5,1.9310,1000010101010010,1010100000100001
934,85,9232,01010001010100100010101001010010101010101000101010100001001001000010001010100000100001,86,30,56,29,0.3488372093023256,30,5,1.8667,0101000101010010,1010100000100001
935,129,9232,1010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,5,1.8043,1010100101001001,1010100000100001
936,23,936,000100000101001000100001,24,6,18,5,0.25,6,5,3.0000,0001000001010010,0101001000100001
937,173,250504,100101010101010010010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,174,64,110,63,0.367816091954023,63,6,1.7460,1001010101010100,0101001000100001
938,23,1408,010000000101001000100001,24,6,18,5,0.25,6,7,3.0000,0100000001010010,0101001000100001
939,85,9232,10100100100101000101010100010010101010101000101010100001001001000010001010100000100001,86,30,56,29,0.3488372093023256,29,5,1.9310,1010010010010100,1010100000100001
940,129,9232,0010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,47,5,1.7660,0010100100101010,1010100000100001
941,129,9232,1000100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,5,1.8043,1000100100101010,1010100000100001
942,129,9232,0101010000101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,47,5,1.7660,0101010000101010,1010100000100001
943,36,9556,1010101001000000000010101001000100001,37,11,26,10,0.2972972972972973,10,10,2.6000,1010101001000000,0101001000100001
944,36,944,0000101001010000101000101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0000101001010000,0101001000100001
945,36,2836,1001000010000100101000101001000100001,37,11,26,10,0.2972972972972973,10,4,2.6000,1001000010000100,0101001000100001
946,36,1600,0100101000000100101000101001000100001,37,11,26,10,0.2972972972972973,11,6,2.3636,0100101000000100,0101001000100001
947,36,4264,1010001000000100101000101001000100001,37,11,26,10,0.2972972972972973,10,6,2.6000,1010001000000100,0101001000100001
948,36,948,0010001001010000101000101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0010001001010000,0101001000100001
949,36,2848,1000001001010000101000101001000100001,37,11,26,10,0.2972972972972973,10,5,2.6000,1000001001010000,0101001000100001
950,28,3616,01010010101000001001000000001,29,8,21,7,0.27586206896551724,8,8,2.6250,0101001010100000,0001001000000001
951,28,6424,10101000101000001001000000001,29,8,21,7,0.27586206896551724,7,8,3.0000,1010100010100000,0001001000000001
952,36,952,0001010100010000101000101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0001010100010000,0101001000100001
953,28,3220,10010100100001010100000000001,29,8,21,7,0.27586206896551724,7,10,3.0000,1001010010000101,1010100000000001
954,36,1432,0100010100010000101000101001000100001,37,11,26,10,0.2972972972972973,11,4,2.3636,0100010100010000,0101001000100001
955,28,4840,10100101000100010100000000001,29,8,21,7,0.27586206896551724,7,10,3.0000,1010010100010001,0010100000000001
956,54,9232,0010101010010101010100001001001000010001010100000100001,55,18,37,17,0.32727272727272727,18,5,2.0556,0010101010010101,1010100000100001
957,54,9232,1000101010010101010100001001001000010001010100000100001,55,18,37,17,0.32727272727272727,17,5,2.1765,1000101010010101,1010100000100001
958,54,9232,0101010101000101010100001001001000010001010100000100001,55,18,37,17,0.32727272727272727,18,5,2.0556,0101010101000101,1010100000100001
959,129,41524,1010101010100101001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,130,47,83,46,0.36153846153846153,46,5,1.8043,1010101010100101,1010100000100001
960,23,960,000000101010100000100001,24,6,18,5,0.25,6,6,3.0000,0000001010101000,1010100000100001
961,49,2884,10010010001010010000101001001000010101001000100001,50,16,34,15,0.32,15,4,2.2667,1001001000101001,0101001000100001
962,49,2752,01001001010101000000101001001000010101001000100001,50,16,34,15,0.32,16,6,2.1250,0100100101010100,0101001000100001
963,49,4336,10100001010101000000101001001000010101001000100001,50,16,34,15,0.32,15,6,2.2667,1010000101010100,0101001000100001
964,23,964,001001000001001000100001,24,6,18,5,0.25,6,5,3.0000,0010010000010010,0001001000100001
965,23,2896,100001000001001000100001,24,6,18,5,0.25,5,5,3.6000,1000010000010010,0001001000100001
966,23,2176,010100000001001000100001,24,6,18,5,0.25,6,7,3.0000,0101000000010010,0001001000100001
967,142,9232,10101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,52,91,51,0.36363636363636365,51,6,1.7843,1010100100100101,1010100000100001
968,98,9232,000100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,99,35,64,34,0.35353535353535354,35,5,1.8286,0001001010010101,1010100000100001
969,49,4912,10010101000010100010001001001000010101001000100001,50,16,34,15,0.32,15,4,2.2667,1001010100001010,0101001000100001
970,98,9232,010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,99,35,64,34,0.35353535353535354,35,5,1.8286,0100001010010101,1010100000100001
971,36,4372,1010010000100010001000101001000100001,37,11,26,10,0.2972972972972973,10,4,2.6000,1010010000100010,0101001000100001
972,98,9232,001010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,99,35,64,34,0.35353535353535354,35,5,1.8286,0010100010010101,1010100000100001
973,98,9232,100010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,99,35,64,34,0.35353535353535354,34,5,1.8824,1000100010010101,1010100000100001
974,142,9232,01010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,52,91,51,0.36363636363636365,52,6,1.7500,0101010010101000,1010100000100001
975,142,9880,10101010001010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,52,91,51,0.36363636363636365,51,6,1.7843,1010101000101000,1010100000100001
976,23,976,000010001010100000100001,24,6,18,5,0.25,6,5,3.0000,0000100010101000,1010100000100001
977,98,9232,100100010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,99,35,64,34,0.35353535353535354,34,5,1.8824,1001000101000101,1010100000100001
978,49,4192,01001010101001010000010100001000010101001000100001,50,16,34,15,0.32,16,5,2.1250,0100101010100101,0101001000100001
979,49,4408,10100010101001010000010100001000010101001000100001,50,16,34,15,0.32,15,5,2.2667,1010001010100101,0101001000100001
980,23,980,001000001010100000100001,24,6,18,5,0.25,6,5,3.0000,0010000010101000,1010100000100001
981,23,2944,100000001010100000100001,24,6,18,5,0.25,5,7,3.6000,1000000010101000,1010100000100001
982,142,9232,01010010010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,52,91,51,0.36363636363636365,52,5,1.7500,0101001001010101,1010100000100001
983,142,9232,10101000010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,52,91,51,0.36363636363636365,51,5,1.7843,1010100001010101,1010100000100001
984,49,984,00010100101001000101001010000101000101001000100001,50,16,34,15,0.32,16,4,2.1250,0001010010100100,0101001000100001
985,23,3328,100101000000001000100001,24,6,18,5,0.25,5,8,3.6000,1001010000000010,0000001000100001
986,49,1480,01000100101001000101001010000101000101001000100001,50,16,34,15,0.32,16,4,2.1250,0100010010100100,0101001000100001
987,36,7504,1010010101000010000000101001000100001,37,11,26,10,0.2972972972972973,10,7,2.6000,1010010101000010,0101001000100001
988,49,1672,00101010001001000101001010000101000101001000100001,50,16,34,15,0.32,16,4,2.1250,0010101000100100,0101001000100001
989,49,2968,10001010001001000101001010000101000101001000100001,50,16,34,15,0.32,15,4,2.2667,1000101000100100,0101001000100001
990,98,14308,010101010010101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,99,35,64,34,0.35353535353535354,35,5,1.8286,0101010100101010,1010100000100001
991,98,15064,101010101000101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,99,35,64,34,0.35353535353535354,34,5,1.8824,1010101010001010,1010100000100001
992,111,9232,0000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,112,40,72,39,0.35714285714285715,40,5,1.8000,0000010101010100,1010100000100001
993,93,8080,1001001010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,94,33,61,32,0.35106382978723405,32,6,1.9062,1001001010101001,0101001000100001
994,23,1492,010010000010100000100001,24,6,18,5,0.25,6,5,3.0000,0100100000101000,0010100000100001
995,23,4480,101000000010100000100001,24,6,18,5,0.25,5,7,3.6000,1010000000101000,0010100000100001
996,49,996,00100101001010001010100010000101000101001000100001,50,16,34,15,0.32,16,4,2.1250,0010010100101000,0101001000100001
997,49,2992,10000101001010001010100010000101000101001000100001,50,16,34,15,0.32,15,4,2.2667,1000010100101000,0101001000100001
998,49,2248,01010001001010001010100010000101000101001000100001,50,16,34,15,0.32,16,4,2.1250,0101000100101000,0101001000100001
999,49,11392,10101001010100000001001010000101000101001000100001,50,16,34,15,0.32,15,7,2.2667,1010100101010000,0101001000100001
1000,111,9232,0001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,112,40,72,39,0.35714285714285715,40,5,1.8000,0001000101010100,1010100000100001
