step_bin,log_value_bin,count
41,46,1
41,49,3
41,50,1
41,53,9
41,54,6
41,56,1
41,57,11
41,59,5
41,60,3
41,62,8
41,64,3
41,65,4
41,66,2
41,68,15
41,71,15
41,76,3
41,79,1
41,82,3
41,84,1
41,86,1
41,87,4
41,89,6
41,90,4
41,91,2
41,92,4
41,93,1
41,94,8
41,95,4
41,96,4
41,97,14
41,98,11
41,99,16
41,100,12
41,101,5
41,102,16
41,103,5
41,105,1
41,106,4
41,107,4
41,108,2
41,110,2
41,111,3
41,112,5
41,113,4
41,114,4
41,115,6
41,116,3
41,117,9
41,118,5
41,119,4
41,120,14
41,122,7
41,123,7
41,124,4
41,125,9
41,126,13
41,127,7
41,128,11
41,130,9
41,131,13
41,132,10
41,133,1
41,134,6
41,135,7
41,136,19
41,138,16
41,139,1
41,140,2
41,142,2
41,143,2
41,144,5
41,147,1
41,148,2
41,149,1
41,150,2
41,152,2
41,155,1
41,156,3
41,157,1
41,158,2
41,160,2
41,162,3
41,163,4
41,165,1
41,168,4
41,170,1
41,171,6
41,200,1
41,206,1
42,0,7
42,13,15
42,26,3
42,31,5
42,37,1
42,40,9
42,44,11
42,46,5
42,49,8
42,50,3
42,53,21
42,54,11
42,57,15
42,62,2
42,68,3
42,71,4
42,73,2
42,76,8
42,77,2
42,78,1
42,79,2
42,80,1
42,81,1
42,82,6
42,83,5
42,84,2
42,85,2
42,86,4
42,87,16
42,88,2
42,89,16
42,90,9
42,97,3
42,98,5
42,99,4
42,100,1
42,102,1
42,103,1
42,105,5
42,106,7
42,107,8
42,108,7
42,110,6
42,111,7
42,112,7
42,113,12
42,114,6
42,115,11
42,116,12
42,117,15
42,118,11
42,119,13
42,120,23
42,121,1
42,122,11
42,123,13
42,124,9
42,125,7
42,126,3
42,127,4
42,128,4
42,130,4
42,131,5
42,132,3
42,134,2
42,135,4
42,136,7
42,138,11
42,139,2
42,140,3
42,142,3
42,143,4
42,144,9
42,145,1
42,147,2
42,148,4
42,149,3
42,150,4
42,151,1
42,152,3
42,155,4
42,156,5
42,157,3
42,158,5
42,160,1
42,163,2
42,168,1
42,171,2
42,176,1
42,191,1
42,192,1
42,221,1
43,0,15
43,13,3
43,26,9
43,31,11
43,37,3
43,40,21
43,44,15
43,49,2
43,53,5
43,54,1
43,57,4
43,59,2
43,60,1
43,62,6
43,64,2
43,65,1
43,68,8
43,69,3
43,70,1
43,71,10
43,72,1
43,73,7
43,74,3
43,75,2
43,76,15
43,84,1
43,87,1
43,89,1
43,90,3
43,92,1
43,94,3
43,97,8
43,98,9
43,99,9
43,100,4
43,101,1
43,102,8
43,103,4
43,105,15
43,106,12
43,107,15
43,108,16
43,109,2
43,110,16
43,111,12
43,112,6
43,113,1
43,114,4
43,115,4
43,116,2
43,117,6
43,118,2
43,119,3
43,120,9
43,122,5
43,123,6
43,124,2
43,125,9
43,126,8
43,127,6
43,128,8
43,130,7
43,131,9
43,132,6
43,134,5
43,135,6
43,136,14
43,138,19
43,139,3
43,140,7
43,141,1
43,142,5
43,143,6
43,144,18
43,145,3
43,147,1
43,148,2
43,150,2
43,152,1
43,155,1
43,156,2
43,158,2
43,160,2
43,162,1
43,163,3
43,165,1
43,168,2
43,171,4
43,172,1
43,176,3
43,177,1
43,179,1
43,208,1
43,213,1
44,0,3
44,13,9
44,26,21
44,31,15
44,40,5
44,44,4
44,46,2
44,49,6
44,50,2
44,53,11
44,54,5
44,56,1
44,57,10
44,59,7
44,60,3
44,62,11
44,71,3
44,73,1
44,76,3
44,79,1
44,82,1
44,84,2
44,86,1
44,87,4
44,88,1
44,89,8
44,90,6
44,91,4
44,92,4
44,93,4
44,94,9
44,95,5
44,96,3
44,97,19
44,98,11
44,99,1
44,105,2
44,106,6
44,107,4
44,108,4
44,110,1
44,111,5
44,112,7
44,113,5
44,114,6
44,115,8
44,116,7
44,117,10
44,118,6
44,119,8
44,120,16
44,121,1
44,122,9
44,123,11
44,124,6
44,125,14
44,126,17
44,127,10
44,128,15
44,129,1
44,130,10
44,131,18
44,132,10
44,134,2
44,135,4
44,136,4
44,138,8
44,139,1
44,140,2
44,142,2
44,143,1
44,144,8
44,147,2
44,148,3
44,149,1
44,150,3
44,151,1
44,152,2
44,155,2
44,156,4
44,158,4
44,159,1
44,160,3
44,162,3
44,163,5
44,165,3
44,168,1
44,171,2
44,176,1
44,195,1
44,199,1
44,200,1
45,0,9
45,13,21
45,26,5
45,31,4
45,37,2
45,40,11
45,44,10
45,46,7
45,49,11
45,53,15
45,57,3
45,60,1
45,62,1
45,68,3
45,71,8
45,73,3
45,75,1
45,76,8
45,77,3
45,78,2
45,79,2
45,80,2
45,82,6
45,83,3
45,84,4
45,92,1
45,97,3
45,98,8
45,99,5
45,100,1
45,102,3
45,105,9
45,106,9
45,107,9
45,108,9
45,110,8
45,111,13
45,112,10
45,113,16
45,114,10
45,115,14
45,116,16
45,117,19
45,118,15
45,119,15
45,120,7
45,122,4
45,123,4
45,124,2
45,125,6
45,126,4
45,127,5
45,128,4
45,130,5
45,131,8
45,132,4
45,134,3
45,135,6
45,136,9
45,138,14
45,139,2
45,140,3
45,142,4
45,143,3
45,144,15
45,147,3
45,148,5
45,149,4
45,150,5
45,151,2
45,152,6
45,155,1
45,156,2
45,158,2
45,160,1
45,162,1
45,163,2
45,168,2
45,171,3
45,172,1
45,176,2
45,180,1
45,181,1
45,185,1
45,221,1
46,0,21
46,13,5
46,26,11
46,31,10
46,40,15
46,44,3
46,49,1
46,53,4
46,54,2
46,57,8
46,59,3
46,60,2
46,62,5
46,64,3
46,65,2
46,68,10
46,69,2
46,70,1
46,71,15
46,79,1
46,82,1
46,84,2
46,87,1
46,89,3
46,90,1
46,92,4
46,94,2
46,96,2
46,97,10
46,98,13
46,99,11
46,100,5
46,101,4
46,102,9
46,103,5
46,105,22
46,106,7
46,107,1
46,108,4
46,111,4
46,112,4
46,113,2
46,114,5
46,115,4
46,116,4
46,117,7
46,118,1
46,119,5
46,120,12
46,122,7
46,123,8
46,124,4
46,125,10
46,126,10
46,127,7
46,128,9
46,129,1
46,130,9
46,131,15
46,132,10
46,134,7
46,135,8
46,136,18
46,137,1
46,138,23
46,139,5
46,140,7
46,142,2
46,144,6
46,147,1
46,148,2
46,149,1
46,150,2
46,152,2
46,155,2
46,156,3
46,158,3
46,159,1
46,160,2
46,162,2
46,163,4
46,167,1
46,168,3
46,171,5
46,172,3
46,173,1
46,176,1
46,202,1
46,208,1
47,0,5
47,13,11
47,26,15
47,31,3
47,40,4
47,44,8
47,46,3
47,49,5
47,50,3
47,53,10
47,54,7
47,56,1
47,57,15
47,68,1
47,71,3
47,73,1
47,76,3
47,79,2
47,82,2
47,83,2
47,84,3
47,86,2
47,87,7
47,88,2
47,89,9
47,90,6
47,91,2
47,92,6
47,98,4
47,99,2
47,100,1
47,105,2
47,106,9
47,107,5
47,108,6
47,110,3
47,111,7
47,112,7
47,113,9
47,114,7
47,115,9
47,116,9
47,117,14
47,118,7
47,119,13
47,120,21
47,121,2
47,122,11
47,123,15
47,124,8
47,125,17
47,126,23
47,127,7
47,128,1
47,130,4
47,131,6
47,132,4
47,134,2
47,135,5
47,136,5
47,138,11
47,139,2
47,140,2
47,142,3
47,143,1
47,144,11
47,147,2
47,148,3
47,149,2
47,150,4
47,152,4
47,155,3
47,156,5
47,157,1
47,158,5
47,159,2
47,160,6
47,162,1
47,163,2
47,168,1
47,171,2
47,176,2
47,180,1
47,188,1
47,189,1
47,193,1
47,195,1
48,0,11
48,13,15
48,26,4
48,31,8
48,37,3
48,40,10
48,44,15
48,53,3
48,57,3
48,60,1
48,62,2
48,68,5
48,69,1
48,70,1
48,71,8
48,73,4
48,74,2
48,75,2
48,76,10
48,77,2
48,78,1
48,79,1
48,87,1
48,90,1
48,92,3
48,97,4
48,98,7
48,99,6
48,100,4
48,102,2
48,105,10
48,106,14
48,107,11
48,108,12
48,110,9
48,111,15
48,112,13
48,113,23
48,114,6
48,115,1
48,116,4
48,117,4
48,119,4
48,120,6
48,122,6
48,123,4
48,124,4
48,125,7
48,126,3
48,127,7
48,128,5
48,130,7
48,131,11
48,132,7
48,134,4
48,135,7
48,136,11
48,137,1
48,138,20
48,139,4
48,140,6
48,142,6
48,143,4
48,144,19
48,145,1
48,147,5
48,148,6
48,149,1
48,150,2
48,152,2
48,155,1
48,156,2
48,158,2
48,160,2
48,162,2
48,163,3
48,167,1
48,168,2
48,171,4
48,175,1
48,176,4
48,180,3
48,181,2
49,0,15
49,13,4
49,26,10
49,31,15
49,40,3
49,44,3
49,49,2
49,53,8
49,54,3
49,56,1
49,57,8
49,59,5
49,60,2
49,62,7
49,64,2
49,65,1
49,73,1
49,76,1
49,79,2
49,82,1
49,84,1
49,87,4
49,89,2
49,90,2
49,91,1
49,92,7
49,94,3
49,95,2
49,96,2
49,97,12
49,98,16
49,99,15
49,100,6
49,106,6
49,107,2
49,108,5
49,111,5
49,112,6
49,113,2
49,114,7
49,115,5
49,116,6
49,117,9
49,118,3
49,119,7
49,120,13
49,121,1
49,122,9
49,123,10
49,124,6
49,125,14
49,126,12
49,127,11
49,128,11
49,129,2
49,130,11
49,131,20
49,132,12
49,134,9
49,135,6
49,136,2
49,138,8
49,139,2
49,140,2
49,142,2
49,143,1
49,144,6
49,147,2
49,148,2
49,149,2
49,150,3
49,152,3
49,155,2
49,156,3
49,158,4
49,160,4
49,162,4
49,163,5
49,165,1
49,167,2
49,168,6
49,171,2
49,176,1
49,188,1
49,196,1
49,201,1
49,202,1
50,0,4
50,13,10
50,26,3
50,31,3
50,40,8
50,44,8
50,46,5
50,49,7
50,50,2
50,53,15
50,60,1
50,68,1
50,71,3
50,73,2
50,76,5
50,77,1
50,78,1
50,79,4
50,82,4
50,83,2
50,84,3
50,86,1
50,87,6
50,92,2
50,97,1
50,98,6
50,99,1
50,100,3
50,105,3
50,106,10
50,107,6
50,108,9
50,110,2
50,111,9
50,112,11
50,113,11
50,114,10
50,115,11
50,116,12
50,117,17
50,118,9
50,119,15
50,120,28
50,121,3
50,122,7
50,123,1
50,124,4
50,125,4
50,126,2
50,127,4
50,128,2
50,130,6
50,131,6
50,132,5
50,134,2
50,135,7
50,136,7
50,138,15
50,139,3
50,140,4
50,142,4
50,143,2
50,144,13
50,145,1
50,147,4
50,148,5
50,149,4
50,150,6
50,151,1
50,152,6
50,154,1
50,155,5
50,156,6
50,158,2
50,160,2
50,162,1
50,163,2
50,168,2
50,171,3
50,175,1
50,176,2
50,183,1
50,188,3
50,189,1
51,0,10
51,13,3
51,26,8
51,31,8
51,37,2
51,40,15
51,53,3
51,57,3
51,60,2
51,62,3
51,64,1
51,65,1
51,68,7
51,69,2
51,71,10
51,73,2
51,79,2
51,82,1
51,84,1
51,87,3
51,90,1
51,92,3
51,94,2
51,97,4
51,98,11
51,99,7
51,100,8
51,102,3
51,103,2
51,105,12
51,106,17
51,107,15
51,108,12
51,111,4
51,112,4
51,114,4
51,115,2
51,116,5
51,117,5
51,119,5
51,120,7
51,122,9
51,123,5
51,124,6
51,125,9
51,126,7
51,127,7
51,128,6
51,129,1
51,130,9
51,131,14
51,132,9
51,134,5
51,135,10
51,136,14
51,137,2
51,138,25
51,139,6
51,140,8
51,142,8
51,143,1
51,144,3
51,147,2
51,148,2
51,149,1
51,150,2
51,152,2
51,155,2
51,156,2
51,158,3
51,160,3
51,162,2
51,163,3
51,168,4
51,170,1
51,171,5
51,172,1
51,174,1
51,175,3
51,176,6
51,196,1
51,204,1
52,0,3
52,13,8
52,26,15
52,40,3
52,44,3
52,49,3
52,50,1
52,53,8
52,54,5
52,57,10
52,59,3
52,60,1
52,68,1
52,71,1
52,73,2
52,76,1
52,79,3
52,82,2
52,84,2
52,86,1
52,87,8
52,89,3
52,90,4
52,91,2
52,92,7
52,94,5
52,98,4
52,100,2
52,106,7
52,107,1
52,108,8
52,111,7
52,112,8
52,113,3
52,114,7
52,115,6
52,116,9
52,117,11
52,118,2
52,119,9
52,120,18
52,122,13
52,123,13
52,124,8
52,125,17
52,126,16
52,127,15
52,128,15
52,129,3
52,130,7
52,131,3
52,132,4
52,134,2
52,135,4
52,136,3
52,138,10
52,139,2
52,140,4
52,142,2
52,143,2
52,144,8
52,147,3
52,148,4
52,149,2
52,150,4
52,152,5
52,155,4
52,156,5
52,157,1
52,158,5
52,159,1
52,160,5
52,161,1
52,162,7
52,163,6
52,168,2
52,171,2
52,176,2
52,183,1
52,190,1
52,196,2
53,0,8
53,13,15
53,26,3
53,31,3
53,37,1
53,40,8
53,44,10
53,46,3
53,57,1
53,60,2
53,68,2
53,71,5
53,73,5
53,76,7
53,77,2
53,79,4
53,82,1
53,87,2
53,90,1
53,92,1
53,94,1
53,97,1
53,98,8
53,99,3
53,100,3
53,102,2
53,105,2
53,106,14
53,107,7
53,108,14
53,110,3
53,111,13
53,112,15
53,113,14
53,114,13
53,115,15
53,116,12
53,117,2
53,119,4
53,120,4
53,122,5
53,123,2
53,124,5
53,125,5
53,126,4
53,127,6
53,128,1
53,130,9
53,131,8
53,132,7
53,134,4
53,135,7
53,136,8
53,137,1
53,138,18
53,139,5
53,140,6
53,142,5
53,143,3
53,144,17
53,145,1
53,147,6
53,148,6
53,149,6
53,150,8
53,152,2
53,155,2
53,156,2
53,158,2
53,160,2
53,162,2
53,163,2
53,168,3
53,171,3
53,176,4
53,177,1
53,178,1
53,180,1
53,183,3
53,204,1
54,0,15
54,13,3
54,26,8
54,31,10
54,44,1
54,53,3
54,57,5
54,59,2
54,60,4
54,62,5
54,64,2
54,68,4
54,73,2
54,76,1
54,79,1
54,82,2
54,84,1
54,87,3
54,89,2
54,90,2
54,92,3
54,94,4
54,97,5
54,98,16
54,99,10
54,100,9
54,102,5
54,106,4
54,108,4
54,111,6
54,112,4
54,114,6
54,115,1
54,116,8
54,117,7
54,119,7
54,120,11
54,122,9
54,123,7
54,124,7
54,125,11
54,126,9
54,127,11
54,128,7
54,130,13
54,131,18
54,132,11
54,134,6
54,135,13
54,136,20
54,137,3
54,138,8
54,139,2
54,140,4
54,142,2
54,143,1
54,144,4
54,147,2
54,148,4
54,149,2
54,150,2
54,152,3
54,155,3
54,156,4
54,158,3
54,160,4
54,162,4
54,163,5
54,164,1
54,167,1
54,168,5
54,169,1
54,170,2
54,171,6
54,176,2
54,190,1
54,198,1
54,204,2
55,0,3
55,13,8
55,31,1
55,40,3
55,44,5
55,46,2
55,49,5
55,50,2
55,53,10
55,54,3
55,60,2
55,68,2
55,71,1
55,73,3
55,76,2
55,79,3
55,82,4
55,84,2
55,85,1
55,87,9
55,89,5
55,90,1
55,97,1
55,98,4
55,100,1
55,102,1
55,106,9
55,107,3
55,108,7
55,110,2
55,111,9
55,112,10
55,113,2
55,114,11
55,115,7
55,116,14
55,117,14
55,118,3
55,119,13
55,120,23
55,122,18
55,123,18
55,124,6
55,125,2
55,126,4
55,127,4
55,130,5
55,131,4
55,132,6
55,134,4
55,135,6
55,136,3
55,138,14
55,139,3
55,140,6
55,142,4
55,143,2
55,144,10
55,147,4
55,148,6
55,149,4
55,150,5
55,152,7
55,155,6
55,156,7
55,157,1
55,158,6
55,160,2
55,162,2
55,163,2
55,168,2
55,171,2
55,176,3
55,177,1
55,185,1
55,186,1
55,188,1
55,190,2
56,0,8
56,26,3
56,31,5
56,37,2
56,40,10
56,53,1
56,57,1
56,60,3
56,68,6
56,71,7
56,72,1
56,73,4
56,76,4
56,82,2
56,84,1
56,87,1
56,89,1
56,90,2
56,92,1
56,97,4
56,98,9
56,99,3
56,100,3
56,102,4
56,105,5
56,106,17
56,107,9
56,108,18
56,110,5
56,111,7
56,112,1
56,114,4
56,116,4
56,117,3
56,119,6
56,120,4
56,122,8
56,123,1
56,124,7
56,125,7
56,126,6
56,127,8
56,128,3
56,130,9
56,131,10
56,132,9
56,134,6
56,135,11
56,136,11
56,138,24
56,139,7
56,140,8
56,142,7
56,143,5
56,144,23
56,145,1
56,147,2
56,148,4
56,149,2
56,150,2
56,152,2
56,155,2
56,156,4
56,158,2
56,160,3
56,162,3
56,163,4
56,168,4
56,171,6
56,172,1
56,175,1
56,176,5
56,177,2
56,178,2
56,198,1
57,13,3
57,26,10
57,40,1
57,44,1
57,53,5
57,54,2
57,57,7
57,59,2
57,60,4
57,62,3
57,68,2
57,71,1
57,73,1
57,76,2
57,79,1
57,82,3
57,84,2
57,85,1
57,87,3
57,89,4
57,90,4
57,92,5
57,93,1
57,94,5
57,97,6
57,98,1
57,106,5
57,108,6
57,110,1
57,111,9
57,112,5
57,114,8
57,115,3
57,116,7
57,117,8
57,118,2
57,119,9
57,120,11
57,122,15
57,123,7
57,124,10
57,125,14
57,126,12
57,127,14
57,128,10
57,130,18
57,131,24
57,132,7
57,134,4
57,135,4
57,136,2
57,138,7
57,139,2
57,140,5
57,142,4
57,143,2
57,144,3
57,147,3
57,148,6
57,149,3
57,150,4
57,152,4
57,155,4
57,156,6
57,158,5
57,160,6
57,162,5
57,163,6
57,164,2
57,168,2
57,171,2
57,176,2
57,185,1
57,193,1
57,194,1
57,196,1
57,198,2
58,0,3
58,13,10
58,26,1
58,31,1
58,40,5
58,44,7
58,46,2
58,49,3
58,57,1
58,60,1
58,68,3
58,71,2
58,72,1
58,73,3
58,76,6
58,79,3
58,80,1
58,82,4
58,84,1
58,90,2
58,92,1
58,97,3
58,98,5
58,100,1
58,105,2
58,106,11
58,107,2
58,108,11
58,110,4
58,111,13
58,112,12
58,113,5
58,114,14
58,115,9
58,116,18
58,117,20
58,118,5
58,119,7
58,120,1
58,122,6
58,124,4
58,125,3
58,126,5
58,127,4
58,130,8
58,131,3
58,132,9
58,134,6
58,135,8
58,136,6
58,138,15
58,139,4
58,140,7
58,142,6
58,143,4
58,144,12
58,147,6
58,148,8
58,149,5
58,150,7
58,151,1
58,152,9
58,155,2
58,156,4
58,158,2
58,160,2
58,162,2
58,163,4
58,168,3
58,171,5
58,176,4
58,179,1
58,180,1
58,183,1
58,185,2
58,186,1
59,0,10
59,13,1
59,26,5
59,31,7
59,44,1
59,53,1
59,57,2
59,60,3
59,62,2
59,68,6
59,71,4
59,76,2
59,79,1
59,82,1
59,84,2
59,87,1
59,90,3
59,92,2
59,93,1
59,97,8
59,98,11
59,99,4
59,100,5
59,101,1
59,102,5
59,105,5
59,106,2
59,108,4
59,111,5
59,112,2
59,114,4
59,116,6
59,117,3
59,118,1
59,119,9
59,120,5
59,122,11
59,123,3
59,124,7
59,125,8
59,126,9
59,127,9
59,128,2
59,130,15
59,131,12
59,132,13
59,134,8
59,135,14
59,136,15
59,138,34
59,139,9
59,140,6
59,142,4
59,143,2
59,144,2
59,147,2
59,148,5
59,149,2
59,150,4
59,152,2
59,155,3
59,156,6
59,158,4
59,160,4
59,162,4
59,163,6
59,166,1
59,167,1
59,168,6
59,171,8
59,172,1
59,176,2
59,193,1
59,204,1
60,0,1
60,13,5
60,31,1
60,40,1
60,44,2
60,49,2
60,53,7
60,54,2
60,57,4
60,68,1
60,71,2
60,73,1
60,76,3
60,79,2
60,80,1
60,82,3
60,84,4
60,85,1
60,87,5
60,88,1
60,89,5
60,90,4
60,92,1
60,97,2
60,98,2
60,100,1
60,105,1
60,106,7
60,108,8
60,111,9
60,112,6
60,113,2
60,114,9
60,115,2
60,116,11
60,117,11
60,118,4
60,119,13
60,120,14
60,122,19
60,123,10
60,124,14
60,125,20
60,126,12
60,127,1
60,130,6
60,131,2
60,132,5
60,134,5
60,135,4
60,136,2
60,138,9
60,139,2
60,140,7
60,142,6
60,143,3
60,144,7
60,147,4
60,148,7
60,149,4
60,150,6
60,152,5
60,153,1
60,155,6
60,156,8
60,158,6
60,160,8
60,162,2
60,163,4
60,168,2
60,171,4
60,176,3
60,179,1
60,188,1
60,190,1
60,193,2
60,194,1
61,0,5
61,26,1
61,31,2
61,40,7
61,44,4
61,53,1
61,57,2
61,60,1
61,68,3
61,71,6
61,72,1
61,73,3
61,75,1
61,76,6
61,79,1
61,84,2
61,87,1
61,90,1
61,92,2
61,97,3
61,98,6
61,99,2
61,100,2
61,101,1
61,105,4
61,106,14
61,107,3
61,108,16
61,110,6
61,111,18
61,112,16
61,113,5
61,114,1
61,116,4
61,117,2
61,119,5
61,120,2
61,122,6
61,124,6
61,125,3
61,126,8
61,127,5
61,130,11
61,131,7
61,132,9
61,134,7
61,135,9
61,136,6
61,138,22
61,139,6
61,140,10
61,142,8
61,143,5
61,144,15
61,145,1
61,147,8
61,148,6
61,149,2
61,150,4
61,152,2
61,155,2
61,156,5
61,158,4
61,160,2
61,162,3
61,163,6
61,166,1
61,168,4
61,171,6
61,175,1
61,176,6
61,177,1
61,179,2
61,180,1
62,13,1
62,26,7
62,31,4
62,40,1
62,44,2
62,53,2
62,57,6
62,60,3
62,62,2
62,71,2
62,73,1
62,76,1
62,79,2
62,82,1
62,84,3
62,87,2
62,88,1
62,90,3
62,92,3
62,93,1
62,94,2
62,96,1
62,97,9
62,98,15
62,99,6
62,100,1
62,106,3
62,108,4
62,111,8
62,112,1
62,113,1
62,114,5
62,116,8
62,117,6
62,119,9
62,120,8
62,122,13
62,123,2
62,124,11
62,125,11
62,126,15
62,127,11
62,128,3
62,130,19
62,131,16
62,132,19
62,134,6
62,135,1
62,136,2
62,138,6
62,139,2
62,140,4
62,142,5
62,143,2
62,144,4
62,147,2
62,148,7
62,149,3
62,150,6
62,152,4
62,153,1
62,155,4
62,156,7
62,158,6
62,160,5
62,162,6
62,163,8
62,166,2
62,167,1
62,168,8
62,171,4
62,176,2
62,196,1
62,198,1
63,0,1
63,13,7
63,26,1
63,31,2
63,40,2
63,44,6
63,49,2
63,53,4
63,57,2
63,60,1
63,68,1
63,71,3
63,73,2
63,75,1
63,76,3
63,79,3
63,80,1
63,82,3
63,83,1
63,84,4
63,85,1
63,87,1
63,92,1
63,97,1
63,98,1
63,99,1
63,100,2
63,106,8
63,107,2
63,108,9
63,111,15
63,112,8
63,113,4
63,114,11
63,115,3
63,116,16
63,117,15
63,118,5
63,119,19
63,120,20
63,122,3
63,124,4
63,125,2
63,126,4
63,127,2
63,130,6
63,131,4
63,132,8
63,134,7
63,135,5
63,136,3
63,138,14
63,139,5
63,140,7
63,142,7
63,143,4
63,144,8
63,147,5
63,148,10
63,149,6
63,150,8
63,152,6
63,153,2
63,155,8
63,156,6
63,158,4
63,160,2
63,162,2
63,163,5
63,168,2
63,171,6
63,176,4
63,182,1
63,185,1
63,188,1
64,0,7
64,13,1
64,26,2
64,31,6
64,40,4
64,44,2
64,53,2
64,57,3
64,60,2
64,68,3
64,69,1
64,71,6
64,72,1
64,73,1
64,79,1
64,82,1
64,84,1
64,87,2
64,90,1
64,92,2
64,96,1
64,97,3
64,98,7
64,99,5
64,100,3
64,101,1
64,102,2
64,105,6
64,106,20
64,107,5
64,108,1
64,111,6
64,114,2
64,116,4
64,117,2
64,119,8
64,120,2
64,122,8
64,124,8
64,125,6
64,126,8
64,127,6
64,128,2
64,130,13
64,131,8
64,132,15
64,134,10
64,135,11
64,136,9
64,138,28
64,139,9
64,140,13
64,142,6
64,143,2
64,144,4
64,147,2
64,148,4
64,149,2
64,150,5
64,152,4
64,155,2
64,156,7
64,158,6
64,160,4
64,162,4
64,163,7
64,168,5
64,171,9
64,175,1
64,176,8
64,204,1
65,0,1
65,13,2
65,26,4
65,31,2
65,40,2
65,44,3
65,53,6
65,57,6
65,60,1
65,68,1
65,71,1
65,73,2
65,76,1
65,79,2
65,82,2
65,83,1
65,84,3
65,87,3
65,88,1
65,89,2
65,90,3
65,91,1
65,92,5
65,93,1
65,100,1
65,106,3
65,107,1
65,108,5
65,111,11
65,112,4
65,114,6
65,115,2
65,116,9
65,117,6
65,119,15
65,120,12
65,122,17
65,123,3
65,124,14
65,125,15
65,126,21
65,127,15
65,128,5
65,130,3
65,131,4
65,132,6
65,134,4
65,135,2
65,136,2
65,138,6
65,139,4
65,140,6
65,142,7
65,143,3
65,144,6
65,147,4
65,148,7
65,149,4
65,150,7
65,152,6
65,155,5
65,156,10
65,158,8
65,160,6
65,162,8
65,163,6
65,168,2
65,171,5
65,176,2
65,190,1
65,193,1
65,196,1
66,0,2
66,13,4
66,26,2
66,31,3
66,40,6
66,44,6
66,53,2
66,57,1
66,60,2
66,68,2
66,69,1
66,71,3
66,73,3
66,75,1
66,76,3
66,77,1
66,79,5
66,80,1
66,82,1
66,87,1
66,90,1
66,92,2
66,97,1
66,98,3
66,99,1
66,100,2
66,106,11
66,107,5
66,108,11
66,110,2
66,111,19
66,112,12
66,113,6
66,114,15
66,115,5
66,116,1
66,117,2
66,119,6
66,122,4
66,124,4
66,125,2
66,126,6
66,127,1
66,128,1
66,130,8
66,131,6
66,132,11
66,134,7
66,135,6
66,136,6
66,138,15
66,139,6
66,140,11
66,142,10
66,143,6
66,144,11
66,147,6
66,148,13
66,149,8
66,150,6
66,152,4
66,155,2
66,156,4
66,158,5
66,160,4
66,162,2
66,163,7
66,168,4
66,171,7
66,176,5
66,179,1
66,182,1
66,211,1
67,0,4
67,13,2
67,26,6
67,31,6
67,40,2
67,44,1
67,53,3
67,57,3
67,60,3
67,64,1
67,68,1
67,73,1
67,76,1
67,79,2
67,82,2
67,84,1
67,87,2
67,90,2
67,91,1
67,92,4
67,93,1
67,96,1
67,97,5
67,98,9
67,99,7
67,100,5
67,101,1
67,106,2
67,108,2
67,111,6
67,114,1
67,115,1
67,116,5
67,117,3
67,119,11
67,120,4
67,122,10
67,123,2
67,124,9
67,125,6
67,126,11
67,127,7
67,128,4
67,130,17
67,131,11
67,132,19
67,133,1
67,134,14
67,135,15
67,136,13
67,138,3
67,139,4
67,140,4
67,142,4
67,143,2
67,144,5
67,147,4
67,148,6
67,149,2
67,150,7
67,152,6
67,155,4
67,156,7
67,158,7
67,160,6
67,162,5
67,163,10
67,166,1
67,168,6
67,171,6
67,176,2
67,198,1
67,204,1
68,0,2
68,13,6
68,26,2
68,31,1
68,40,3
68,44,3
68,50,1
68,53,6
68,60,1
68,68,2
68,71,1
68,73,2
68,76,2
68,77,1
68,79,4
68,80,1
68,82,3
68,83,1
68,84,3
68,87,5
68,88,1
68,90,1
68,92,2
68,97,1
68,100,2
68,106,6
68,107,1
68,108,6
68,111,13
68,112,2
68,114,7
68,115,4
68,116,11
68,117,9
68,118,2
68,119,19
68,120,17
68,121,1
68,122,23
68,123,5
68,124,1
68,125,2
68,126,4
68,130,4
68,131,5
68,132,6
68,134,6
68,135,1
68,136,3
68,138,8
68,139,6
68,140,8
68,142,7
68,143,4
68,144,9
68,147,6
68,148,11
68,149,5
68,150,10
68,152,8
68,153,1
68,155,6
68,156,13
68,158,6
68,160,4
68,162,2
68,163,4
68,168,4
68,171,7
68,176,4
68,190,1
68,219,1
69,0,6
69,13,2
69,26,3
69,31,3
69,37,1
69,40,6
69,53,1
69,57,1
69,60,2
69,64,1
69,68,3
69,69,1
69,71,3
69,73,5
69,75,1
69,76,1
69,79,2
69,82,1
69,84,1
69,87,2
69,90,2
69,92,3
69,93,1
69,97,2
69,98,2
69,100,4
69,101,1
69,105,2
69,106,15
69,107,7
69,108,15
69,111,3
69,116,2
69,117,2
69,119,6
69,122,3
69,123,1
69,124,5
69,125,3
69,126,8
69,127,3
69,130,10
69,131,9
69,132,13
69,134,11
69,135,7
69,136,9
69,138,20
69,139,9
69,140,14
69,142,14
69,143,8
69,144,11
69,147,4
69,148,4
69,149,2
69,150,4
69,152,5
69,155,4
69,156,6
69,158,7
69,160,6
69,162,4
69,163,7
69,168,6
69,171,10
69,176,6
69,206,1
69,211,1
70,0,2
70,13,3
70,26,6
70,40,1
70,44,1
70,50,1
70,53,3
70,57,3
70,59,1
70,60,5
70,68,1
70,71,1
70,73,2
70,76,2
70,79,3
70,80,1
70,82,2
70,84,2
