start,steps_to_1,maximum,parity_word,parity_length,odd_count,even_count,odd_transition_count,odd_ratio,zero_run_count,max_zero_run,mean_zero_run,first_16_bits,last_16_bits
5901,142,17704,10001000010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1000100001010101,1010100000100001
5902,98,19924,010101001000001010001010100100010101001010010101010101000101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,34,5,1.9118,0101010010000010,1010100000100001
5903,98,59776,101010100000001010001010100100010101001010010101010101000101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,33,7,1.9697,1010101000000010,1010100000100001
5904,23,5904,000010010000001000100001,24,5,19,4,0.20833333333333334,5,6,3.8000,0000100100000010,0000001000100001
5905,142,17716,10010001000101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1001000100010101,1010100000100001
5906,124,345544,01001010100101001010101001010010101010001010101010100010010100100010100000010010010001010010000101001001000010101001000100001,125,44,81,43,0.352,44,6,1.8409,0100101010010100,0101001000100001
5907,124,345544,10100010100101001010101001010010101010001010101010100010010100100010100000010010010001010010000101001001000010101001000100001,125,44,81,43,0.352,43,6,1.8837,1010001010010100,0101001000100001
5908,23,5908,001000010000001000100001,24,5,19,4,0.20833333333333334,5,6,3.8000,0010000100000010,0000001000100001
5909,23,17728,100000010000001000100001,24,5,19,4,0.20833333333333334,4,6,4.7500,1000000100000010,0000001000100001
5910,142,18952,01010010001010101010001001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,5,1.8039,0101001000101010,1010100000100001
5911,142,39904,10101000001010101010001001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1010100000101010,1010100000100001
5912,23,5912,000101000000001000100001,24,5,19,4,0.20833333333333334,5,8,3.8000,0001010000000010,0000001000100001
5913,80,95956,100101000101010101010010101001000001001010100000001001010000101000101001000100001,81,27,54,26,0.3333333333333333,26,7,2.0769,1001010001010101,0101001000100001
5914,23,8872,010001000000001000100001,24,5,19,4,0.20833333333333334,5,8,3.8000,0100010000000010,0000001000100001
5915,173,575728,101001010101010101010100101000010101010000101000100101010010000000001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,174,63,111,62,0.3620689655172414,62,9,1.7903,1010010101010101,1010100000100001
5916,98,9988,001010100100100100010101010000010101001010010101010101000101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,34,5,1.9118,0010101001001001,1010100000100001
5917,98,17752,100010100100100100010101010000010101001010010101010101000101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,33,5,1.9697,1000101001001001,1010100000100001
5918,98,29968,010101010000100100010101010000010101001010010101010101000101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,34,5,1.9118,0101010100001001,1010100000100001
5919,173,89908,101010101001000100010010100001010010101010010101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,174,63,111,62,0.3620689655172414,62,7,1.7903,1010101010010001,1010100000100001
5920,49,5920,00000100101001000101001010000101000101001000100001,50,15,35,14,0.3,15,5,2.3333,0000010010100100,0101001000100001
5921,186,250504,1001001010000100101010101010010010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,187,68,119,67,0.36363636363636365,67,6,1.7761,1001001010000100,0101001000100001
5922,36,8884,0100100010010010000000101001000100001,37,10,27,9,0.2702702702702703,10,7,2.7000,0100100010010010,0101001000100001
5923,36,26656,1010000010010010000000101001000100001,37,10,27,9,0.2702702702702703,9,7,3.0000,1010000010010010,0101001000100001
5924,36,7504,0010010101000010000000101001000100001,37,10,27,9,0.2702702702702703,10,7,2.7000,0010010101000010,0101001000100001
5925,36,17776,1000010101000010000000101001000100001,37,10,27,9,0.2702702702702703,9,7,3.0000,1000010101000010,0101001000100001
5926,36,13336,0101000101000010000000101001000100001,37,10,27,9,0.2702702702702703,10,7,2.7000,0101000101000010,0101001000100001
5927,72,45016,1010100101000101001010010100010101001010010010100100000010001001000000001,73,24,49,23,0.3287671232876712,23,8,2.1304,1010100101000101,0001001000000001
5928,49,5928,00010000101001000101001010000101000101001000100001,50,15,35,14,0.3,15,4,2.3333,0001000010100100,0101001000100001
5929,186,250504,1001010101010000010101010101000010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,187,68,119,67,0.36363636363636365,67,6,1.7761,1001010101010000,0101001000100001
5930,49,8896,01000000101001000101001010000101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0100000010100100,0101001000100001
5931,36,26692,1010010010001000000000101001000100001,37,10,27,9,0.2702702702702703,9,9,3.0000,1010010010001000,0101001000100001
5932,142,9232,00101001000010010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,5,1.8039,0010100100001001,1010100000100001
5933,142,17800,10001001000010010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1000100100001001,1010100000100001
5934,142,20032,01010100000010010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,6,1.8039,0101010000001001,1010100000100001
5935,98,60100,101010100100100001001001000010101010100010010101010101000101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,33,5,1.9697,1010101001001000,1010100000100001
5936,49,5936,00001010001001000101001010000101000101001000100001,50,15,35,14,0.3,15,4,2.3333,0000101000100100,0101001000100001
5937,142,17812,10010000101000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1001000010100001,1010100000100001
5938,142,10024,01001010001000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,5,1.8039,0100101000100001,1010100000100001
5939,142,26728,10100010001000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1010001000100001,1010100000100001
5940,49,5940,00100010001001000101001010000101000101001000100001,50,15,35,14,0.3,15,4,2.3333,0010001000100100,0101001000100001
5941,49,17824,10000010001001000101001010000101000101001000100001,50,15,35,14,0.3,14,5,2.5000,1000001000100100,0101001000100001
5942,49,33856,01010010101010000001001000100000010101001000100001,50,15,35,14,0.3,15,6,2.3333,0101001010101000,0101001000100001
5943,49,40120,10101000101010000001001000100000010101001000100001,50,15,35,14,0.3,14,6,2.5000,1010100010101000,0101001000100001
5944,98,14308,000101010010101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,34,5,1.9118,0001010100101010,1010100000100001
5945,49,20068,10010100100101000100001000100000010101001000100001,50,15,35,14,0.3,14,6,2.5000,1001010010010100,0101001000100001
5946,98,14308,010001010010101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,34,5,1.9118,0100010100101010,1010100000100001
5947,142,30112,10100101000001000100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1010010100000100,1010100000100001
5948,98,15064,001010101000101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,34,5,1.9118,0010101010001010,1010100000100001
5949,98,17848,100010101000101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,99,34,65,33,0.3434343434343434,33,5,1.9697,1000101010001010,1010100000100001
5950,49,50848,01010101010010100000100000100000010101001000100001,50,15,35,14,0.3,15,6,2.3333,0101010101001010,0101001000100001
5951,49,135592,10101010101000100000100000100000010101001000100001,50,15,35,14,0.3,14,6,2.5000,1010101010100010,0101001000100001
5952,23,5952,000000100010100000100001,24,5,19,4,0.20833333333333334,5,6,3.8000,0000001000101000,0010100000100001
5953,49,17860,10010010000001000101001010000101000101001000100001,50,15,35,14,0.3,14,6,2.5000,1001001000000100,0101001000100001
5954,142,9232,01001001010010001010000101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,5,1.8039,0100100101001000,1010100000100001
5955,142,26800,10100001010010001010000101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1010000101001000,1010100000100001
5956,49,5956,00100100010100000101001010000101000101001000100001,50,15,35,14,0.3,15,5,2.3333,0010010001010000,0101001000100001
5957,49,17872,10000100010100000101001010000101000101001000100001,50,15,35,14,0.3,14,5,2.5000,1000010001010000,0101001000100001
5958,49,13408,01010000010100000101001010000101000101001000100001,50,15,35,14,0.3,15,5,2.3333,0101000001010000,0101001000100001
5959,124,50920,10101001001010100010001010001010101010100010100010010101010001000101010101010101001001000000010001001001000010101001000100001,125,44,81,43,0.352,43,7,1.8837,1010100100101010,0101001000100001
5960,93,8080,0001001010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,94,32,62,31,0.3404255319148936,32,6,1.9375,0001001010101001,0101001000100001
5961,49,30184,10010101000100010101001000000000010101001000100001,50,15,35,14,0.3,14,10,2.5000,1001010100010001,0101001000100001
5962,93,8944,0100001010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,94,32,62,31,0.3404255319148936,32,6,1.9375,0100001010101001,0101001000100001
5963,49,26836,10100100000100000101001010000101000101001000100001,50,15,35,14,0.3,14,5,2.5000,1010010000010000,0101001000100001
5964,93,8080,0010100010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,94,32,62,31,0.3404255319148936,32,6,1.9375,0010100010101001,0101001000100001
5965,93,17896,1000100010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,94,32,62,31,0.3404255319148936,31,6,2.0000,1000100010101001,0101001000100001
5966,142,22660,01010100101001001001010001001001001000001010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,5,1.8039,0101010010100100,1010100000100001
5967,142,60424,10101010001001001001010001001001001000001010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1010101000100100,1010100000100001
5968,23,5968,000010000010100000100001,24,5,19,4,0.20833333333333334,5,5,3.8000,0000100000101000,0010100000100001
5969,93,17908,1001000101010100001010100101000010010100101001001001010101000000101001001000010101001000100001,94,32,62,31,0.3404255319148936,31,6,2.0000,1001000101010100,0101001000100001
5970,142,51028,01001010101010100100000001010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,7,1.8039,0100101010101010,1010100000100001
5971,142,51028,10100010101010100100000001010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,7,1.8400,1010001010101010,1010100000100001
5972,23,5972,001000000010100000100001,24,5,19,4,0.20833333333333334,5,7,3.8000,0010000000101000,0010100000100001
5973,23,17920,100000000010100000100001,24,5,19,4,0.20833333333333334,4,9,4.7500,1000000000101000,0010100000100001
5974,49,13444,01010010010010100000010000100101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0101001001001010,0101001000100001
5975,49,40336,10101000010010100000010000100101000101001000100001,50,15,35,14,0.3,14,6,2.5000,1010100001001010,0101001000100001
5976,49,5976,00010100100101010001000000100101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0001010010010101,0101001000100001
5977,49,20176,10010100001000100101000000100101000101001000100001,50,15,35,14,0.3,14,6,2.5000,1001010000100010,0101001000100001
5978,49,8968,01000100100101010001000000100101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0100010010010101,0101001000100001
5979,54,45412,1010010101001001010000101001010100100001000000000100001,55,17,38,16,0.3090909090909091,16,9,2.3750,1010010101001001,1000000000100001
5980,49,10096,00101010000101010001000000100101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0010101000010101,0101001000100001
5981,49,17944,10001010000101010001000000100101000101001000100001,50,15,35,14,0.3,14,6,2.5000,1000101000010101,0101001000100001
5982,49,30292,01010101001000000101000000100101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0101010100100000,0101001000100001
5983,49,90880,10101010100000000101000000100101000101001000100001,50,15,35,14,0.3,14,8,2.5000,1010101010000000,0101001000100001
5984,49,5984,00000101001010001010100010000101000101001000100001,50,15,35,14,0.3,15,5,2.3333,0000010100101000,0101001000100001
5985,93,25576,1001001010100101000100010101010010001010001001001001010101000000101001001000010101001000100001,94,32,62,31,0.3404255319148936,31,6,2.0000,1001001010100101,0101001000100001
5986,49,8980,01001000010000101010100010000101000101001000100001,50,15,35,14,0.3,15,4,2.3333,0100100001000010,0101001000100001
5987,49,26944,10100000010000101010100010000101000101001000100001,50,15,35,14,0.3,14,6,2.5000,1010000001000010,0101001000100001
5988,49,5988,00100101000000101010100010000101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0010010100000010,0101001000100001
5989,49,17968,10000101000000101010100010000101000101001000100001,50,15,35,14,0.3,14,6,2.5000,1000010100000010,0101001000100001
5990,49,13480,01010001000000101010100010000101000101001000100001,50,15,35,14,0.3,15,6,2.3333,0101000100000010,0101001000100001
5991,93,345544,1010100101010101010100010010100100010100000010010010001010010000101001001000010101001000100001,94,32,62,31,0.3404255319148936,31,6,2.0000,1010100101010101,0101001000100001
5992,49,5992,00010001001010001010100010000101000101001000100001,50,15,35,14,0.3,15,4,2.3333,0001000100101000,0101001000100001
5993,80,45520,100101010100001000101001001000010010101010101010010000100010001000101001000100001,81,27,54,26,0.3333333333333333,26,4,2.0769,1001010101000010,0101001000100001
5994,49,8992,01000001001010001010100010000101000101001000100001,50,15,35,14,0.3,15,5,2.3333,0100000100101000,0101001000100001
5995,80,26980,101001001010000101010100001000010010101010101010010000100010001000101001000100001,81,27,54,26,0.3333333333333333,26,4,2.0769,1010010010100001,0101001000100001
5996,49,11392,00101001010100000001001010000101000101001000100001,50,15,35,14,0.3,15,7,2.3333,0010100101010000,0101001000100001
5997,49,17992,10001001010100000001001010000101000101001000100001,50,15,35,14,0.3,14,7,2.5000,1000100101010000,0101001000100001
5998,49,20248,01010100010100000001001010000101000101001000100001,50,15,35,14,0.3,15,7,2.3333,0101010001010000,0101001000100001
5999,186,129760,1010101001010001010101010000010101000010101010010001001010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,187,68,119,67,0.36363636363636365,67,5,1.7761,1010101001010001,1010100000100001
6000,49,6000,00001010100010001010100010000101000101001000100001,50,15,35,14,0.3,15,4,2.3333,0000101010001000,0101001000100001
6001,49,18004,10010000001010001010100010000101000101001000100001,50,15,35,14,0.3,14,6,2.5000,1001000000101000,0101001000100001
6002,41,10132,010010100100001010010101000001001000000001,42,12,30,11,0.2857142857142857,12,8,2.5000,0100101001000010,0001001000000001
6003,41,27016,101000100100001010010101000001001000000001,42,12,30,11,0.2857142857142857,11,8,2.7273,1010001001000010,0001001000000001
6004,49,6004,00100010100010001010100010000101000101001000100001,50,15,35,14,0.3,15,4,2.3333,0010001010001000,0101001000100001
6005,49,18016,10000010100010001010100010000101000101001000100001,50,15,35,14,0.3,14,5,2.5000,1000001010001000,0101001000100001
6006,41,15208,010100101000100010010101000001001000000001,42,12,30,11,0.2857142857142857,12,8,2.5000,0101001010001000,0001001000000001
6007,41,40552,101010001000100010010101000001001000000001,42,12,30,11,0.2857142857142857,11,8,2.7273,1010100010001000,0001001000000001
6008,142,21688,00010101010010101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,7,1.8039,0001010101001010,1010100000100001
6009,93,61720,1001010010101010001010001010010101010100010100000100010101000000101001001000010101001000100001,94,32,62,31,0.3404255319148936,31,6,2.0000,1001010010101010,0101001000100001
6010,142,21688,01000101010010101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,7,1.8039,0100010101001010,1010100000100001
6011,41,30436,101001010010010100100000010001001000000001,42,12,30,11,0.2857142857142857,11,8,2.7273,1010010100100101,0001001000000001
6012,142,22840,00101010101000101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,7,1.8039,0010101010100010,1010100000100001
6013,142,22840,10001010101000101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,7,1.8400,1000101010100010,1010100000100001
6014,155,250504,010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,156,56,100,55,0.358974358974359,56,6,1.7857,0101010101010010,0101001000100001
6015,155,250504,101010101010100010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,156,56,100,55,0.358974358974359,55,6,1.8182,1010101010101000,0101001000100001
6016,111,9232,0000000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,112,39,73,38,0.3482142857142857,39,7,1.8718,0000000101010100,1010100000100001
6017,186,32560,1001001001010010010101010100001010001001010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,187,68,119,67,0.36363636363636365,67,6,1.7761,1001001001010010,1010100000100001
6018,41,9028,010010010001010010100100001010100000000001,42,12,30,11,0.2857142857142857,12,10,2.5000,0100100100010100,1010100000000001
6019,41,27088,101000010001010010100100001010100000000001,42,12,30,11,0.2857142857142857,11,10,2.7273,1010000100010100,1010100000000001
6020,41,8584,001001001010101000100100001010100000000001,42,12,30,11,0.2857142857142857,12,10,2.5000,0010010010101010,1010100000000001
6021,41,18064,100001001010101000100100001010100000000001,42,12,30,11,0.2857142857142857,11,10,2.7273,1000010010101010,1010100000000001
6022,41,13552,010100001010101000100100001010100000000001,42,12,30,11,0.2857142857142857,12,10,2.5000,0101000010101010,1010100000000001
6023,41,40660,101010010000010010100100001010100000000001,42,12,30,11,0.2857142857142857,11,10,2.7273,1010100100000100,1010100000000001
6024,23,6024,000100100000100000100001,24,5,19,4,0.20833333333333334,5,5,3.8000,0001001000001000,0000100000100001
6025,93,34324,1001010100101001000010010101000101001010010100100010010010100010001001001000010101001000100001,94,32,62,31,0.3404255319148936,31,4,2.0000,1001010100101001,0101001000100001
6026,23,9040,010000100000100000100001,24,5,19,4,0.20833333333333334,5,5,3.8000,0100001000001000,0000100000100001
6027,186,48904,1010010001010101001010100101000100100101010100101000010010001001000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,187,68,119,67,0.36363636363636365,67,5,1.7761,1010010001010101,1010100000100001
6028,23,6784,001010000000100000100001,24,5,19,4,0.20833333333333334,5,7,3.8000,0010100000001000,0000100000100001
6029,23,18088,100010000000100000100001,24,5,19,4,0.20833333333333334,4,7,4.7500,1000100000001000,0000100000100001
6030,93,28996,0101010010010010101010010010001010100010010100100010010010100010001001001000010101001000100001,94,32,62,31,0.3404255319148936,32,4,1.9375,0101010010010010,0101001000100001
6031,93,61072,1010101000010010101010010010001010100010010100100010010010100010001001001000010101001000100001,94,32,62,31,0.3404255319148936,31,4,2.0000,1010101000010010,0101001000100001
6032,67,9232,00001001010010101010101000101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0000100101001010,1010100000100001
6033,41,18100,100100010010010100101000100010100000000001,42,12,30,11,0.2857142857142857,11,10,2.7273,1001000100100101,0010100000000001
6034,41,15280,010010101000010100101000100010100000000001,42,12,30,11,0.2857142857142857,12,10,2.5000,0100101010000101,0010100000000001
6035,41,27160,101000101000010100101000100010100000000001,42,12,30,11,0.2857142857142857,11,10,2.7273,1010001010000101,0010100000000001
6036,67,9232,00100001010010101010101000101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0010000101001010,1010100000100001
6037,67,18112,10000001010010101010101000101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,21,6,2.1905,1000000101001010,1010100000100001
6038,67,13588,01010010000100010101010010101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0101001000010001,1010100000100001
6039,67,40768,10101000000100010101010010101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,21,6,2.1905,1010100000010001,1010100000100001
6040,67,9232,00010100010010101010101000101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0001010001001010,1010100000100001
6041,67,20392,10010100010000010101010010101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,21,5,2.1905,1001010001000001,1010100000100001
6042,67,9232,01000100010010101010101000101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0100010001001010,1010100000100001
6043,124,176740,10100101010100001010101000101010010010101010010101010010010100010010001010010100100010010100100000100001000010101001000100001,125,44,81,43,0.352,43,5,1.8837,1010010101010000,0101001000100001
6044,93,39364,0010101001010100010010101010001000101010101010101001001000000010001001001000010101001000100001,94,32,62,31,0.3404255319148936,32,7,1.9375,0010101001010100,0101001000100001
6045,93,39364,1000101001010100010010101010001000101010101010101001001000000010001001001000010101001000100001,94,32,62,31,0.3404255319148936,31,7,2.0000,1000101001010100,0101001000100001
6046,93,39364,0101010100010100010010101010001000101010101010101001001000000010001001001000010101001000100001,94,32,62,31,0.3404255319148936,32,7,1.9375,0101010100010100,0101001000100001
6047,93,103336,1010101010010100010000010100101000101010101010101001001000000010001001001000010101001000100001,94,32,62,31,0.3404255319148936,31,7,2.0000,1010101010010100,0101001000100001
6048,111,9232,0000010001010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,112,39,73,38,0.3482142857142857,39,5,1.8718,0000010001010100,1010100000100001
6049,67,18148,10010010100100000101010010101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,21,5,2.1905,1001001010010000,1010100000100001
6050,67,9232,01001000101000101010101000101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0100100010100010,1010100000100001
6051,67,27232,10100000101000101010101000101010100001001001000010001010100000100001,68,22,46,21,0.3235294117647059,21,5,2.1905,1010000010100010,1010100000100001
6052,67,14560,00100101010100101001010000010101001001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0010010101010010,1010100000100001
6053,67,18160,10000101010100101001010000010101001001001001000010001010100000100001,68,22,46,21,0.3235294117647059,21,5,2.1905,1000010101010010,1010100000100001
6054,67,14560,01010001010100101001010000010101001001001001000010001010100000100001,68,22,46,21,0.3235294117647059,22,5,2.0909,0101000101010010,1010100000100001
6055,93,118096,1010100101001001010101001000010001010101010101010100001000000010001001001000010101001000100001,94,32,62,31,0.3404255319148936,31,7,2.0000,1010100101001001,0101001000100001
6056,111,9232,0001000001010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,112,39,73,38,0.3482142857142857,39,5,1.8718,0001000001010100,1010100000100001
6057,186,1276936,1001010101010100101010000010100010101010101010101010010001010101010100101010001001001001010010001001010010100000101001001000101001001000010010101010101010010000100010001000101001000100001,187,68,119,67,0.36363636363636365,67,5,1.7761,1001010101010100,0101001000100001
6058,111,9232,0100000001010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,112,39,73,38,0.3482142857142857,39,7,1.8718,0100000001010100,1010100000100001
6059,142,32776,10100100100101001010010101000100100100100100100010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1010010010010100,1010100000100001
6060,142,65608,00101001001010101010101010001001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,5,1.8039,0010100100101010,1010100000100001
6061,142,65608,10001001001010101010101010001001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1000100100101010,1010100000100001
6062,142,65608,01010100001010101010101010001001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,51,5,1.8039,0101010000101010,1010100000100001
6063,142,61396,10101010010000010101010100101001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,143,51,92,50,0.35664335664335667,50,5,1.8400,1010101001000001,1010100000100001
6064,62,6064,000010100101001001001010101000000101001001000010101001000100001,63,20,43,19,0.31746031746031744,20,6,2.1500,0000101001010010,0101001000100001
6065,23,18196,100100001000000000100001,24,5,19,4,0.20833333333333334,4,9,4.7500,1001000010000000,1000000000100001
6066,23,10240,010010100000000000100001,24,5,19,4,0.20833333333333334,5,11,3.8000,0100101000000000,0000000000100001
6067,23,27304,101000100000000000100001,24,5,19,4,0.20833333333333334,4,11,4.7500,1010001000000000,0000000000100001
6068,62,6068,001000100101001001001010101000000101001001000010101001000100001,63,20,43,19,0.31746031746031744,20,6,2.1500,0010001001010010,0101001000100001
6069,62,18208,100000100101001001001010101000000101001001000010101001000100001,63,20,43,19,0.31746031746031744,19,6,2.2632,1000001001010010,0101001000100001
6070,155,23056,010100101010000100100101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,156,56,100,55,0.358974358974359,56,5,1.7857,0101001010100001,1010100000100001
6071,155,40984,101010001010000100100101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,156,56,100,55,0.358974358974359,55,5,1.8182,1010100010100001,1010100000100001
6072,62,6072,000101010001001001001010101000000101001001000010101001000100001,63,20,43,19,0.31746031746031744,20,6,2.1500,0001010100010010,0101001000100001
6073,62,20500,100101001000010010010001010010000101001001000010101001000100001,63,20,43,19,0.31746031746031744,19,4,2.2632,1001010010000100,0101001000100001
6074,62,9112,010001010001001001001010101000000101001001000010101001000100001,63,20,43,19,0.31746031746031744,20,6,2.1500,0100010100010010,0101001000100001
6075,62,30760,101001010001000010010001010010000101001001000010101001000100001,63,20,43,19,0.31746031746031744,19,4,2.2632,1010010100010000,0101001000100001
6076,155,25972,001010101001010100100010100001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,156,56,100,55,0.358974358974359,56,5,1.7857,0010101010010101,1010100000100001
6077,155,25972,100010101001010100100010100001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,156,56,100,55,0.358974358974359,55,5,1.8182,1000101010010101,1010100000100001
6078,155,46168,010101010100010100100010100001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,156,56,100,55,0.358974358974359,56,5,1.7857,0101010101000101,1010100000100001
6079,67,155824,10101010101001010000101001000100010000100100101000001010100000100001,68,22,46,21,0.3235294117647059,21,5,2.1905,1010101010100101,1010100000100001
6080,111,9232,0000001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,112,39,73,38,0.3482142857142857,39,6,1.8718,0000001010101010,1010100000100001
6081,62,18244,100100100010100001001010101000000101001001000010101001000100001,63,20,43,19,0.31746031746031744,19,6,2.2632,1001001000101000,0101001000100001
6082,155,17332,010010010101010010001001010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,156,56,100,55,0.358974358974359,56,5,1.7857,0100100101010100,1010100000100001
6083,155,27376,101000010101010010001001010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,156,56,100,55,0.358974358974359,55,5,1.8182,1010000101010100,1010100000100001
