dimension,birth,death,persistence
1,-3.044522437723423,-1.6094379124341003,1.4350845252893227
1,-3.044522437723423,-1.6094379124341003,1.4350845252893227
1,-3.044522437723423,-1.6094379124341003,1.4350845252893227
1,-4.30406509320417,-2.8903717578961645,1.4136933353080057
1,-4.442651256490317,-3.044522437723423,1.3981288187668937
1,-4.219507705176107,-2.833213344056216,1.3862943611198908
1,-3.871201010907891,-2.4849066497880004,1.3862943611198908
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.4849066497880004,-1.0986122886681098,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.4849066497880004,-1.0986122886681098,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.995732273553991,-1.6094379124341003,1.3862943611198906
1,-2.772588722239781,-1.3862943611198906,1.3862943611198906
1,-2.772588722239781,-1.3862943611198906,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.4849066497880004,-1.0986122886681098,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.4849066497880004,-1.0986122886681098,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.772588722239781,-1.3862943611198906,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.772588722239781,-1.3862943611198906,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.995732273553991,-1.6094379124341003,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-2.772588722239781,-1.3862943611198906,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
1,-1.3862943611198906,-0.0,1.3862943611198906
