start,odd_start,compressed_length,exponent_word,exponent_sum,exponent_mean,exponent_one_count,exponent_one_ratio,net_log2_factor,max_odd_value
8100,2025,56,2 1 1 1 2 1 1 2 3 1 4 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,100,1.785714,29,0.517857,-11.242100,8657
8101,8101,56,4 1 1 1 2 1 1 2 3 1 4 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,29,0.517857,-13.242100,8657
8102,4051,56,1 3 1 1 2 1 1 2 3 1 4 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,29,0.517857,-12.242100,8657
8103,8103,68,1 1 2 1 2 2 1 3 1 2 1 1 2 4 1 1 2 3 1 1 3 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,38,0.558824,-13.222550,20513
8104,1013,39,5 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,72,1.846154,23,0.589744,-10.186462,3077
8105,8105,22,2 1 1 1 1 1 2 1 4 1 2 3 3 4 2 2 1 5 1 1 5 4,48,2.181818,10,0.454545,-13.130825,51941
8106,4053,39,7 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.897436,23,0.589744,-12.186462,4053
8107,8107,20,1 2 2 2 1 2 3 5 1 2 4 1 2 2 4 1 1 2 3 4,45,2.250000,6,0.300000,-13.300750,12161
8108,2027,56,1 2 2 1 1 1 2 3 2 1 4 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,100,1.785714,30,0.535714,-11.242100,5777
8109,8109,56,3 2 2 1 1 1 2 3 2 1 4 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,29,0.517857,-13.242100,8109
8110,4055,56,1 1 4 1 1 1 2 3 2 1 4 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,31,0.553571,-12.242100,9125
8111,8111,20,1 1 1 2 5 4 2 1 1 1 6 1 2 2 4 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,27377
8112,507,10,1 2 1 2 1 4 5 2 3 4,25,2.500000,3,0.300000,-9.150375,965
8113,8113,39,2 4 5 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,20,0.512821,-13.186462,8113
8114,4057,39,2 1 7 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.897436,21,0.538462,-12.186462,4565
8115,8115,39,1 3 7 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,21,0.538462,-13.186462,12173
8116,2029,10,3 2 1 2 1 4 5 2 3 4,27,2.700000,2,0.200000,-11.150375,2029
8117,8117,10,5 2 1 2 1 4 5 2 3 4,29,2.900000,2,0.200000,-13.150375,8117
8118,4059,20,1 2 1 1 4 1 1 2 5 2 4 1 2 2 4 1 1 2 3 4,44,2.200000,8,0.400000,-12.300750,10277
8119,8119,20,1 1 3 1 4 1 1 2 5 2 4 1 2 2 4 1 1 2 3 4,45,2.250000,8,0.400000,-13.300750,18269
8120,1015,10,1 1 3 2 1 4 5 2 3 4,26,2.600000,3,0.300000,-10.150375,2285
8121,8121,10,2 1 2 4 4 2 5 2 3 4,29,2.900000,1,0.100000,-13.150375,9137
8122,4061,10,3 1 3 2 1 4 5 2 3 4,28,2.800000,2,0.200000,-12.150375,4061
8123,8123,10,1 2 1 3 6 2 5 2 3 4,29,2.900000,2,0.200000,-13.150375,13709
8124,2031,20,1 1 1 2 1 1 5 3 1 1 6 1 2 2 4 1 1 2 3 4,43,2.150000,10,0.500000,-11.300750,11573
8125,8125,20,3 1 1 2 1 1 5 3 1 1 6 1 2 2 4 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,11573
8126,4063,20,1 1 1 1 3 1 5 3 1 1 6 1 2 2 4 1 1 2 3 4,44,2.200000,10,0.500000,-12.300750,20573
8127,8127,68,1 1 1 1 1 2 1 3 1 1 3 1 3 1 1 2 2 1 2 1 1 1 1 1 2 3 7 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,40,0.588235,-13.222550,133649
8128,127,15,1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,31,2.066667,7,0.466667,-7.225562,1457
8129,8129,10,2 2 3 1 3 4 5 2 3 4,29,2.900000,1,0.100000,-13.150375,8129
8130,4065,44,2 2 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,82,1.863636,24,0.545455,-12.261650,83501
8131,8131,44,1 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,83,1.886364,25,0.568182,-13.261650,83501
8132,2033,39,2 5 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,73,1.871795,22,0.564103,-11.186462,3077
8133,8133,39,4 5 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,22,0.564103,-13.186462,8133
8134,4067,39,1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.897436,23,0.589744,-12.186462,6101
8135,8135,20,1 1 2 2 2 1 2 2 5 1 6 1 2 2 4 1 1 2 3 4,45,2.250000,7,0.350000,-13.300750,18305
8136,1017,56,2 1 2 1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,99,1.767857,30,0.535714,-10.242100,3077
8137,8137,56,2 1 1 4 1 1 1 5 1 1 1 2 2 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,13733
8138,4069,56,4 1 2 1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,30,0.535714,-12.242100,4069
8139,8139,39,1 2 4 5 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,20,0.512821,-13.186462,12209
8140,2035,56,1 3 2 1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,100,1.785714,30,0.535714,-11.242100,3077
8141,8141,56,3 3 2 1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,29,0.517857,-13.242100,8141
8142,4071,56,1 1 2 1 1 4 1 3 1 1 1 1 4 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,32,0.571429,-12.242100,15461
8143,8143,56,1 1 1 3 1 4 1 3 1 1 1 1 4 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,32,0.571429,-13.242100,27485
8144,509,15,3 1 1 1 1 1 2 4 3 3 3 1 2 3 4,33,2.200000,6,0.400000,-9.225562,1457
8145,8145,56,2 3 1 3 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,29,0.517857,-13.242100,8145
8146,4073,32,2 1 1 1 2 1 1 3 1 1 1 1 1 1 5 1 2 1 5 1 1 1 3 5 1 4 4 1 1 2 3 4,63,1.968750,19,0.593750,-12.281200,74357
8147,8147,32,1 3 1 1 2 1 1 3 1 1 1 1 1 1 5 1 2 1 5 1 1 1 3 5 1 4 4 1 1 2 3 4,64,2.000000,19,0.593750,-13.281200,74357
8148,2037,15,5 1 1 1 1 1 2 4 3 3 3 1 2 3 4,35,2.333333,6,0.400000,-11.225562,2037
8149,8149,15,7 1 1 1 1 1 2 4 3 3 3 1 2 3 4,37,2.466667,6,0.400000,-13.225562,8149
8150,4075,56,1 2 2 1 1 1 2 1 4 2 3 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,29,0.517857,-12.242100,13061
8151,8151,56,1 1 4 1 1 1 2 1 4 2 3 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,30,0.535714,-13.242100,18341
8152,1019,20,1 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,42,2.100000,6,0.300000,-10.300750,1937
8153,8153,39,2 1 7 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,22,0.564103,-13.186462,9173
8154,4077,20,3 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,44,2.200000,5,0.250000,-12.300750,4077
8155,8155,44,1 2 1 1 4 1 1 1 1 2 3 2 1 1 2 1 4 1 2 2 2 1 2 1 1 3 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,83,1.886364,21,0.477273,-13.261650,20645
8156,2039,20,1 1 3 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,43,2.150000,6,0.300000,-11.300750,4589
8157,8157,20,3 1 3 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,45,2.250000,5,0.250000,-13.300750,8157
8158,4079,20,1 1 1 2 1 1 4 4 2 4 1 3 2 2 4 1 1 2 3 4,44,2.200000,8,0.400000,-12.300750,23237
8159,8159,20,1 1 1 1 3 1 4 4 2 4 1 3 2 2 4 1 1 2 3 4,45,2.250000,8,0.400000,-13.300750,41309
8160,255,15,1 1 1 1 1 1 1 6 3 3 3 1 2 3 4,32,2.133333,8,0.533333,-8.225562,4373
8161,8161,63,2 2 1 1 1 2 1 1 2 1 1 1 1 2 1 1 1 2 1 1 1 2 1 2 1 1 1 1 2 4 2 1 2 1 3 6 1 1 3 1 1 2 3 3 1 1 2 1 2 1 5 1 1 2 2 2 2 4 3 1 1 5 4,113,1.793651,34,0.539683,-13.147362,2717873
8162,4081,15,2 5 1 1 1 1 2 4 3 3 3 1 2 3 4,36,2.400000,5,0.333333,-12.225562,4081
8163,8163,15,1 7 1 1 1 1 2 4 3 3 3 1 2 3 4,37,2.466667,6,0.400000,-13.225562,12245
8164,2041,20,2 1 2 1 2 1 3 1 4 1 3 3 2 2 4 1 1 2 3 4,43,2.150000,7,0.350000,-11.300750,2909
8165,8165,20,4 1 2 1 2 1 3 1 4 1 3 3 2 2 4 1 1 2 3 4,45,2.250000,7,0.350000,-13.300750,8165
8166,4083,20,1 3 2 1 2 1 3 1 4 1 3 3 2 2 4 1 1 2 3 4,44,2.200000,7,0.350000,-12.300750,6125
8167,8167,56,1 1 2 1 1 4 1 1 3 1 2 2 3 2 3 5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,30,0.535714,-13.242100,31013
8168,1021,15,3 1 1 1 1 1 1 6 3 3 3 1 2 3 4,34,2.266667,7,0.466667,-10.225562,4373
8169,8169,20,2 1 1 1 2 1 1 8 2 1 3 3 2 2 4 1 1 2 3 4,45,2.250000,8,0.400000,-13.300750,34901
8170,4085,15,5 1 1 1 1 1 1 6 3 3 3 1 2 3 4,36,2.400000,7,0.466667,-12.225562,4373
8171,8171,32,1 2 2 1 1 1 2 1 1 1 2 2 1 3 2 3 1 2 1 2 3 2 1 2 5 4 4 1 1 2 3 4,64,2.000000,13,0.406250,-13.281200,58913
8172,2043,56,1 2 1 2 1 2 1 1 1 1 6 1 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,100,1.785714,32,0.571429,-11.242100,14741
8173,8173,56,3 2 1 2 1 2 1 1 1 1 6 1 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,14741
8174,4087,56,1 1 3 2 1 2 1 1 1 1 6 1 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,32,0.571429,-12.242100,14741
8175,8175,51,1 1 1 2 1 1 4 1 2 1 1 1 1 4 3 2 1 1 1 1 1 7 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,94,1.843137,31,0.607843,-13.166912,49733
8176,511,20,1 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,41,2.050000,10,0.500000,-9.300750,13121
8177,8177,15,2 5 1 1 1 1 1 6 3 3 3 1 2 3 4,37,2.466667,6,0.400000,-13.225562,8177
8178,4089,20,2 1 2 1 2 1 2 2 3 3 3 3 2 2 4 1 1 2 3 4,44,2.200000,5,0.250000,-12.300750,5825
8179,8179,20,1 3 2 1 2 1 2 2 3 3 3 3 2 2 4 1 1 2 3 4,45,2.250000,5,0.250000,-13.300750,12269
8180,2045,20,3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,43,2.150000,9,0.450000,-11.300750,13121
8181,8181,20,5 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,13121
8182,4091,44,1 2 1 2 1 2 1 4 1 1 2 1 1 1 3 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,82,1.863636,25,0.568182,-12.261650,31985
8183,8183,44,1 1 3 2 1 2 1 4 1 1 2 1 1 1 3 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,83,1.886364,25,0.568182,-13.261650,31985
8184,1023,20,1 1 1 1 1 1 1 1 1 4 7 3 2 2 4 1 1 2 3 4,42,2.100000,11,0.550000,-10.300750,39365
8185,8185,44,2 1 2 1 2 1 2 1 1 2 1 5 1 2 1 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,83,1.886364,24,0.545455,-13.261650,31985
8186,4093,20,3 1 1 1 1 1 1 1 1 4 7 3 2 2 4 1 1 2 3 4,44,2.200000,10,0.500000,-12.300750,39365
8187,8187,44,1 2 1 2 1 2 1 2 3 1 1 3 1 1 3 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,83,1.886364,24,0.545455,-13.261650,31985
8188,2047,56,1 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 2 1 1 3 2 2 2 1 2 3 2 1 2 1 5 1 2 2 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,100,1.785714,29,0.517857,-11.242100,425645
8189,8189,56,3 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 2 1 1 3 2 2 2 1 2 3 2 1 2 1 5 1 2 2 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,102,1.821429,28,0.500000,-13.242100,425645
8190,4095,56,1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 2 1 1 3 2 2 2 1 2 3 2 1 2 1 5 1 2 2 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,101,1.803571,30,0.535714,-12.242100,425645
8191,8191,56,1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 2 1 3 1 4 1 2 1 5 5 1 1 1 1 3 1 1 4 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,102,1.821429,33,0.589286,-13.242100,2270045
8192,1,0,,0,0.000000,0,0.000000,0.000000,1
8193,8193,15,2 2 2 2 2 2 1 3 5 3 3 1 2 3 4,37,2.466667,2,0.133333,-13.225562,8193
8194,4097,39,2 2 2 2 2 3 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.897436,18,0.461538,-12.186462,4097
8195,8195,39,1 4 2 2 2 3 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,19,0.487179,-13.186462,12293
8196,2049,56,2 2 2 2 2 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,100,1.785714,30,0.535714,-11.242100,3077
8197,8197,56,4 2 2 2 2 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,30,0.535714,-13.242100,8197
8198,4099,56,1 4 2 2 2 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,31,0.553571,-12.242100,6149
8199,8199,39,1 1 2 3 4 3 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,20,0.512821,-13.186462,18449
8200,1025,10,2 2 2 2 4 3 1 1 5 4,26,2.600000,2,0.200000,-10.150375,1025
8201,8201,39,2 1 1 2 3 5 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,20,0.512821,-13.186462,13841
8202,4101,10,4 2 2 2 4 3 1 1 5 4,28,2.800000,2,0.200000,-12.150375,4101
8203,8203,56,1 2 3 4 2 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,12305
8204,2051,10,1 4 2 2 4 3 1 1 5 4,27,2.700000,3,0.300000,-11.150375,3077
8205,8205,10,3 4 2 2 4 3 1 1 5 4,29,2.900000,2,0.200000,-13.150375,8205
8206,4103,56,1 1 2 3 4 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,32,0.571429,-12.242100,9233
8207,8207,56,1 1 1 5 4 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,33,0.589286,-13.242100,27701
8208,513,10,2 2 2 2 1 5 1 1 5 4,25,2.500000,3,0.300000,-9.150375,513
8209,8209,10,2 3 4 2 4 3 1 1 5 4,29,2.900000,2,0.200000,-13.150375,8209
8210,4105,56,2 1 1 2 3 3 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,31,0.553571,-12.242100,6929
8211,8211,56,1 3 1 2 3 3 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,12317
8212,2053,10,4 2 2 2 1 5 1 1 5 4,27,2.700000,3,0.300000,-11.150375,2053
8213,8213,10,6 2 2 2 1 5 1 1 5 4,29,2.900000,3,0.300000,-13.150375,8213
8214,4107,10,1 2 3 4 4 3 1 1 5 4,28,2.800000,3,0.300000,-12.150375,6161
8215,8215,10,1 1 5 4 4 3 1 1 5 4,29,2.900000,4,0.400000,-13.150375,18485
8216,1027,10,1 4 2 2 1 5 1 1 5 4,26,2.600000,4,0.400000,-10.150375,1541
8217,8217,56,2 1 3 1 2 3 1 1 3 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,9245
8218,4109,10,3 4 2 2 1 5 1 1 5 4,28,2.800000,3,0.300000,-12.150375,4109
8219,8219,68,1 2 1 1 1 1 2 2 1 1 1 1 3 3 3 1 1 3 3 2 4 2 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,37,0.544118,-13.222550,133325
8220,2055,10,1 1 2 3 6 3 1 1 5 4,27,2.700000,4,0.400000,-11.150375,4625
8221,8221,10,3 1 2 3 6 3 1 1 5 4,29,2.900000,3,0.300000,-13.150375,8221
8222,4111,10,1 1 1 5 6 3 1 1 5 4,28,2.800000,5,0.500000,-12.150375,13877
8223,8223,68,1 1 1 1 2 2 1 2 1 2 2 1 1 4 1 5 1 1 2 1 3 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,38,0.558824,-13.222550,50021
8224,257,44,2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.772727,23,0.522727,-8.261650,3077
8225,8225,39,2 2 1 3 1 2 2 6 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,20,0.512821,-13.186462,8225
8226,4113,10,2 3 4 2 1 5 1 1 5 4,28,2.800000,3,0.300000,-12.150375,4113
8227,8227,10,1 5 4 2 1 5 1 1 5 4,29,2.900000,4,0.400000,-13.150375,12341
8228,2057,39,2 1 1 2 3 2 3 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,73,1.871795,20,0.512821,-11.186462,3473
8229,8229,39,4 1 1 2 3 2 3 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,20,0.512821,-13.186462,8229
8230,4115,39,1 3 1 2 3 2 3 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.897436,20,0.512821,-12.186462,6173
8231,8231,15,1 1 2 1 4 1 4 1 2 7 3 1 2 3 4,37,2.466667,6,0.400000,-13.225562,20837
8232,1029,44,4 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.818182,23,0.522727,-10.261650,3077
8233,8233,51,2 1 1 1 1 2 2 1 3 4 1 1 1 1 1 3 4 1 1 1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,94,1.843137,28,0.549020,-13.166912,31265
8234,4117,44,6 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,23,0.522727,-12.261650,4117
8235,8235,39,1 2 2 4 1 1 5 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,21,0.538462,-13.186462,12353
8236,2059,10,1 2 3 4 1 5 1 1 5 4,27,2.700000,4,0.400000,-11.150375,3089
8237,8237,10,3 2 3 4 1 5 1 1 5 4,29,2.900000,3,0.300000,-13.150375,8237
8238,4119,10,1 1 5 4 1 5 1 1 5 4,28,2.800000,5,0.500000,-12.150375,9269
8239,8239,56,1 1 1 2 2 1 2 1 1 1 1 1 2 3 7 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,32,0.571429,-13.242100,133649
8240,515,44,1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,24,0.545455,-9.261650,3077
8241,8241,20,2 4 1 1 2 4 1 1 1 2 1 5 1 4 4 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,8241
8242,4121,20,2 1 3 1 2 4 1 1 1 2 1 5 1 4 4 1 1 2 3 4,44,2.200000,9,0.450000,-12.300750,4637
8243,8243,20,1 3 3 1 2 4 1 1 1 2 1 5 1 4 4 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,12365
