dimension,birth,death,persistence
1,2.225000000000004e-05,2.3348765432099106e-05,1.0987654320990668e-06
1,2.2249999999999816e-05,2.3348765432098855e-05,1.0987654320990397e-06
1,2.225000000000004e-05,2.334876543209855e-05,1.0987654320985111e-06
1,2.225000000000004e-05,2.334876543209817e-05,1.0987654320981317e-06
1,1.3249999999999829e-05,1.4331632653061123e-05,1.0816326530612935e-06
1,1.3250000000000024e-05,1.43316326530613e-05,1.0816326530612766e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,1.3250000000000024e-05,1.4331632653061123e-05,1.0816326530610987e-06
1,5.3000000000000096e-05,5.4081632653061055e-05,1.0816326530609598e-06
1,1.3250000000000024e-05,1.4331632653060943e-05,1.0816326530609192e-06
1,1.3250000000000024e-05,1.4331632653060943e-05,1.0816326530609192e-06
1,1.3250000000000024e-05,1.4331632653060943e-05,1.0816326530609192e-06
1,1.3250000000000024e-05,1.4331632653060943e-05,1.0816326530609192e-06
1,1.3250000000000024e-05,1.4331632653060943e-05,1.0816326530609192e-06
1,1.3250000000000024e-05,1.4331632653060943e-05,1.0816326530609192e-06
1,1.3250000000000024e-05,1.4331632653060943e-05,1.0816326530609192e-06
1,3.250000000000006e-05,3.3574380165290186e-05,1.0743801652901276e-06
1,1.699999999999956e-05,1.8062499999999822e-05,1.062500000000263e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999822e-05,1.0625000000002359e-06
1,1.6999999999999587e-05,1.8062499999999714e-05,1.0625000000001275e-06
1,1.699999999999978e-05,1.8062499999999822e-05,1.0625000000000428e-06
1,1.699999999999978e-05,1.8062499999999822e-05,1.0625000000000428e-06
1,1.699999999999978e-05,1.8062499999999822e-05,1.0625000000000428e-06
1,1.699999999999978e-05,1.8062499999999822e-05,1.0625000000000428e-06
1,1.699999999999978e-05,1.8062499999999822e-05,1.0625000000000428e-06
1,1.699999999999978e-05,1.8062499999999822e-05,1.0625000000000428e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.7e-05,1.8062500000000032e-05,1.0625000000000326e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.699999999999981e-05,1.8062499999999822e-05,1.0625000000000123e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
1,1.700000000000003e-05,1.8062500000000032e-05,1.0625000000000021e-06
